signal_1,signal_2,signal_3
0.26031632114523945+0.42688698321229i,-0.04812925273004142-0.07179247480797535i,-0.0012351597121926592-0.0018244353961187213i
-0.4921270361235844-0.08837587229411845i,0.08657961069664126+0.01171767806481194i,0.002240475604472917+0.00032657763836439193i
0.39258070960021174-0.309644475819472i,-0.06709777667689673+0.05750827582821103i,-0.0017205473133390127+0.0015108988540800477i
-0.02870552482495148+0.4991723910831389i,0.001469407908403181-0.08942829956648343i,0.00004369284140295364-0.0022784800560799643i
-0.3544986207017474-0.3526052124959165i,0.06649233795338333+0.06099065116607903i,0.0017231279349132665+0.0015978600616559917i
0.49901283074957464-0.03138045413276492i,-0.09073347430283439+0.0092170334929467i,-0.0023298245876296943+0.00026699837020075705i
-0.30753597075186223+0.3942326829341029i,0.053746439305816185-0.07477850701332107i,0.0013911674637104173-0.0019002423369424751i
-0.09101022625542249-0.49164716746782855i,0.020332019045085515+0.09052303507148377i,0.0005339977189041632+0.002359799771864745i
0.4282768496564822+0.2580243023063153i,-0.08197760295465807-0.045373510792596286i,-0.00210429025272433-0.0011388547216944786i
-0.4771799124873713+0.1493253300680484i,0.08895741492732102-0.031555816704408074i,0.0022984641239597163-0.0007860758103681269i
0.20479003784977037-0.45613670905575243i,-0.0358078371940117+0.08802206874136326i,-0.0009117684852465304+0.002296106926416941i
0.20548665154265694+0.4558204186602789i,-0.04246389820026258-0.08592355106872664i,-0.0010867157827139163-0.0021825547320776504i
-0.477407486594662-0.14859851401735022i,0.09296740736935773+0.025319510229935085i,0.0024019254856460456+0.0006790708103076477i
0.4278821554000663-0.25868136122345375i,-0.08124124341054888+0.05294419747945951i,-0.002081285217437119+0.001393542975054475i
-0.09025901670957501+0.4917829699806959i,0.014300415725897091-0.09658032757797023i,0.00037443517690132763-0.002456269543283036i
-0.30813789586244733-0.3937648838019365i,0.06299122127708918+0.07507981920307662i,0.0016306008273359377+0.001960228125483137i
0.49906018696478466+0.03061493648874232i,-0.09855582972895699-0.002840388958814286i,-0.0025266762032572446-0.00004153331632148709i
-0.3539595224302073+0.3531439226277605i,0.06774075063017905-0.07228881659748206i,0.0017493007522631136-0.0018306903591904565i
-0.029468095298424618-0.4991306652177302i,0.009058789093014583+0.09894287453985967i,0.0002434078509722042+0.002574320615517381i
0.3930533030820145+0.3090413160962403i,-0.08043609559164576-0.05922981078554179i,-0.0020605001255070165-0.0014914275579997437i
-0.49199144891900937+0.0891252576734316i,0.09792308835871874-0.021060782274087957i,0.002525297761798265-0.000512858825610673i
0.2596638459849573-0.4272871152193648i,-0.049479718469131545+0.08738020611415885i,-0.0012614311972433602+0.0022770523139047085i
0.14749786184567637+0.477746131914502i,-0.03272707344512092-0.0953809271185837i,-0.0008340179406636664-0.0024202165517946362i
-0.45534836542879303-0.20653664990603376i,0.09319137691227913+0.03877817362088015i,0.0024034797139906557+0.0010253398565477963i
0.4566054126042106-0.20374134688703588i,-0.09113485391920871+0.04395433222216988i,-0.00233151303046636+0.0011610575188618652i
-0.1504248879443721+0.47683294488465877i,0.027531448737746145-0.09763231541495035i,0.0007140605295864063-0.0024774637749816514i
-0.25703991964836603-0.42887090557233387i,0.054745358294459256+0.08537048755958852i,0.0014157219728095746+0.002222070541060506i
0.4914350763210679+0.09213963756985084i,-0.1003969346778286-0.015825187168607913i,-0.0025689892503867966-0.00037425182542187173i
-0.3949413692832317+0.3066259701218336i,0.07840212411368519-0.064778181449313i,0.0020199919652172183-0.0016332942054817167i
0.0325270676096282-0.49894063884773787i,-0.0036582932167603926+0.10154763589675611i,-0.00008370303870562382+0.002636927506939273i
0.35178702042698284+0.3553071632320713i,-0.0736505459485777-0.07023429195843235i,-0.0018820940162270182-0.001770623447869191i
-0.4992392024983545+0.02755496857759561i,0.10127594392497634-0.008625827347573379i,0.0026064833931114676-0.00019195191214494862i
0.31054562357659504-0.39186850708707405i,-0.06080101412116447+0.08131957979987839i,-0.0015496660683825007+0.0021172368107413245i
0.0872414612837713+0.492327041000477i,-0.020587213921743813-0.09946684679612917i,-0.0005206726108102648-0.0025200737255346695i
-0.42628880558971444-0.2612995494732405i,0.08786185925847936+0.05039754647426602i,0.0022618260867288274+0.001321747002106179i
0.4783088950193166-0.1456690707153072i,-0.09594336518841788+0.0321290277894664i,-0.0024503535962312655+0.000855179231452596i
-0.20827815923963253+0.45455215479362715i,0.039431313891969924-0.09304176650398581i,0.0010179293151600763-0.0023547528238700936i
-0.20199026316109478-0.457383564138623i,0.04325666709681744+0.09089863201200797i,0.0011179557221991413+0.0023592470148786093i
0.4762547258988677+0.15224777941503856i,-0.09656048132699264-0.027984900623830727i,-0.002465546817788586-0.0006858079129044146i
-0.4298514637637931+0.25539398405667146i,0.08464764576411075-0.053650582254081175i,0.0021759481692586627-0.0013449562997276195i
0.09402215997765087-0.4910800097891065i,-0.01605857883640397+0.09848760499243457i,-0.00040176513788856623+0.0025525618169714086i
0.3051124221034223+0.3961105608961034i,-0.06291802610631406-0.07719545985758397i,-0.0016033189903432378-0.001946197073356553i
-0.49881174756464147-0.03443896666199399i,0.0990149264514124+0.003993157200288487i,0.0025429989371053567+0.0001312359035216439i
0.3566531233218515-0.3504254039739061i,-0.06848190392630735+0.07102265962619934i,-0.0017437046271966614+0.0018481200292783833i
0.02564382092825443+0.4993389816427947i,-0.007782364222408225-0.09803179355523103i,-0.00019175663312715103-0.0024791502332236538i
-0.3906755635270144-0.3120452977445072i,0.07804068769297749+0.058800384426192114i,0.0020052806748682593+0.0015333365693986423i
0.49265893720787657-0.08535732544379673i,-0.09537203172392583+0.01917617295503169i,-0.002431138950091564+0.000520409979329542i
-0.26292940480143207+0.42528314056954886i,0.048547181329138774-0.08374459599951875i,0.0012490053835156063-0.0021131092051789035i
-0.1438352499244422-0.47886451101307925i,0.030191818320075066+0.09122871548965834i,0.0007807240442504387+0.002361577021281422i
0.45375251567694797+0.21001527025585398i,-0.08785150743788352-0.03780282218727528i,-0.0022380467854218773-0.0009373078821106021i
-0.45815310435434287+0.20023559577722866i,0.08590697555175522-0.04052068137226393i,0.0022033991503839063-0.0010076752831679418i
0.15407176730915445-0.47566962594005713i,-0.026572539775879263+0.09043333369584544i,-0.000670546016721289+0.0023396292139740544i
0.25374707499632604+0.4308242049869504i,-0.04979026735631567-0.0794145326377158i,-0.0012646897758280722-0.0020008724707094552i
-0.49071565573318776-0.09590346442820641i,0.09167427003202026+0.015185298291275143i,0.002349649562977615+0.0004154993947675168i
0.3972774968073425-0.3035949446978373i,-0.07170136224708955+0.057968396650408545i,-0.0018231707643752712+0.0015085628214046964i
-0.03634806817005773+0.49867415352639777i,0.004047558087327464-0.09147236406502199i,0.0001106182989265516-0.00230853681704784i
-0.34905615082278046-0.35799373870732304i,0.06512576191450067+0.06305065475888948i,0.0016705529446590128+0.0016368966877244168i
0.4994349242006651-0.023733333003435282i,-0.08967848237505287+0.006752968235976733i,-0.0022814707755189232+0.00019955381948147066i
-0.3135384262039177+0.3894758787760785i,0.053836726006023135-0.07104961478760129i,0.0013811825217252746-0.0017868030206433121i
-0.08346894465870153-0.4929835019795973i,0.017214633273168807+0.08647941665427718i,0.0004469477595471247+0.002233260211247652i
0.4242743905905491+0.2645540030716613i,-0.07548142685465642-0.04413903704096112i,-0.0019183839156235861-0.0010998845313489561i
-0.47941118671958577+0.14199880043034213i,0.08216170552823432-0.02704791958273434i,0.0021028762528453177-0.000664120879286416i
0.21175269773477912-0.45294640377191037i,-0.033970778442084786+0.07849178273745315i,-0.0008589389092958059+0.002027561252817257i
0.19848066071933645+0.45891441418004353i,-0.03591048859644512-0.07673813672903519i,-0.0009086220334012586-0.0019314763294687879i
-0.47507539486455935-0.15589358058046116i,0.08025124023106023+0.023640784789991518i,0.002052928238414582+0.000627816486457918i
0.4317941922172229-0.25209709232212907i,-0.07017285009179008+0.043772779528557446i,-0.0017815557792792576+0.0011405415185972263i
-0.097781153851043+0.49034277759924705i,0.013522883412040944-0.08067102727696475i,0.000351456502289256-0.00203156501982144i
-0.30207041684695124-0.39843846928943416i,0.05069627502280834+0.06273183188067961i,0.001298574232445638+0.001622763185552964i
0.4985326831916204+0.038255510422745345i,-0.07962486731887028-0.0037013045703239568i,-0.0020217122883418935-0.0000705844449966525i
-0.35932716944888254+0.3476808638197705i,0.05475856314551688-0.056489334810297574i,0.0014014141141091797-0.0014153720152598106i
-0.02181940809034813-0.49952347420890825i,0.005814697472833431+0.0772884726067512i,0.00015462947290097198+0.0019916904737081777i
0.3882735420361362+0.31502550918733996i,-0.06092531161430969-0.046332491104888886i,-0.001544777265956289-0.0011571441156656317i
-0.4932988929223212+0.08157892003976806i,0.07392311805327688-0.014761943907417951i,0.001888366761048688-0.00035313050272756363i
0.26617817499815305-0.42325968601784114i,-0.037477205484667236+0.06407093734286948i,-0.000947702032719275+0.0016531177908615526i
0.14016283519155873+0.4799493346483874i,-0.022836655152148694-0.06954915259511317i,-0.0005748583883818034-0.001748442101697688i
-0.45213141551805586-0.21348703785609519i,0.06607886793551887+0.02847456967828633i,0.0016875288489736297+0.0007463599949286227i
0.4596725560805446-0.19672356557260565i,-0.06414840237389835+0.030010939570640962i,-0.0016260635486292426+0.000784524465393583i
-0.1577109748978726+0.4744729389373035i,0.01965773481447918-0.06687774324696871i,0.0005061590295904612-0.0016805560470060546i
-0.25044071182811145-0.4327576994727019i,0.036334644597091674+0.05796430065745617i,0.0009298676712257776+0.0014950021891285573i
0.48996608507184036+0.09965619949823828i,-0.06636914335508937-0.011107953254495283i,-0.001681978642344195-0.00026273598991473384i
-0.3995916866280814+0.30054064474802145i,0.05130292160314871-0.04164274010717059i,0.001310249887428075-0.0010390167264524436i
0.04016557088675429-0.4983838833435011i,-0.0028437208722816502+0.0647143490084246i,-0.00006690161866217248+0.0016647002203651051i
0.34630344058832896+0.36065384873998463i,-0.04574658815656161-0.04424484335881329i,-0.0011572017885676167-0.0011060605393319132i
-0.49960271586366606+0.019904838986320728i,0.06214484986081343-0.004903917191805974i,0.0015848489683039267-0.00010576258185724889i
0.3165114715946617-0.3870658709404933i,-0.03682597010545921+0.048707492193981426i,-0.0009306874202752091+0.0012558759058639746i
0.07969016618018562+0.49360557930567206i,-0.011876110713161088-0.058690961641705675i,-0.00029633455646442476-0.0014736567991964964i
-0.42223645430803225-0.2677984047952214i,0.05065761680213935+0.02929616201579676i,0.0012919417233932787+0.000762048466616643i
0.4804839914423334-0.13832566709627228i,-0.054355061460388036+0.01804606056252328i,-0.001375763210718565+0.0004751690221726645i
-0.21521618101399703+0.451308617587596i,0.021942299568110335-0.05154664072431887i,0.0005624095363582764-0.0012925554244355116i
-0.1949607815709211-0.46042381158107826i,0.023450633236975976+0.04935447209907733i,0.0006001253787525155+0.001269873765368746i
0.47386683118099543+0.1595247710658052i,-0.051307860096356836-0.0148431936334028i,-0.001298016064087513-0.0003613839785315801i
-0.43371295829183987+0.2487799468155137i,0.04395377248652043-0.027955648647321276i,0.0011206447517780264-0.000694091012439307i
0.10153304634744423-0.489582249248502i,-0.008027595774016225+0.050086166091061854i,-0.00019949830724997695+0.0012866025908001627i
0.2990093270427737+0.40073753983888405i,-0.031414810068296224-0.03823589705623982i,-0.0007927974336652491-0.0009561427376263025i
-0.49822574170281547-0.04207527649363405i,0.04808086245768597+0.0016904267356393629i,0.0012245485980398078+0.000057482094017103615i
0.36197877246970467-0.3449213957471251i,-0.03225048034976036+0.03388319531188717i,-0.0008143473128256829+0.0008735797124620945i
0.017992349628798365+0.49967319950120925i,-0.003958393215713215-0.04533437138824108i,-0.00009612374503384376-0.0011369607505975746i
-0.38585011099459265-0.3179927082048392i,0.0354713911114371+0.026212363630706486i,0.0009038013947715455+0.0006783866861024795i
0.4939085470361364-0.07780119568743929i,-0.04187170756448545+0.008892776077781737i,-0.0010583290815408312+0.000238003106145145i
-0.26941269749699176+0.42120593766283004i,0.020359195286417386-0.03615285756412645i,0.0005203754882609858-0.000904714639304284i
-0.1364835645507862-0.48101147177991743i,0.013136135913916797+0.037882338878094744i,0.00033667753059120716+0.0009728244887023248i
0.4504824285546058+0.21694081646738053i,-0.035895110909167076-0.014767999791643317i,-0.0009066217148539743-0.0003633278233226727i
-0.4611664101428057+0.19319452968841544i,0.03358773882921566-0.016587842144079164i,0.0008552502510026914-0.00040938960479487447i
0.16133956575462732-0.47325388666441764i,-0.009478317462307718+0.03482596747424692i,-0.00023708893981214517+0.0008936721321509759i
0.2471182926001304+0.4346603430220187i,-0.01914626326417319-0.029074457853013373i,-0.0004819748318744077-0.0007270455200455071i
-0.4891891397930102-0.10340855524546597i,0.03311210416868776+0.004646935825291899i,0.0008425384091871881+0.00012786713447148726i
0.4018810715122536-0.2974741820240036i,-0.024406803278845448+0.02086005905225073i,-0.0006156501065785733+0.0005380855658891484i
-0.04398208332095771+0.49805891273275105i,0.0004333246737744576-0.030809771106394435i,0.000014098783288525981-0.000771899154101117i
-0.3435317826794906-0.36329826988661995i,0.02181842344552493+0.019763622326938655i,0.0005557289443312493+0.0005096894048247707i
0.4997398361572822-0.01608064369043556i,-0.027967860193156165+0.0031368225136769136i,-0.000705944235923079+0.00008757057586957146i
-0.31946731684412555+0.3846276923532934i,0.015332956004174716-0.022020276425028264i,0.0003912746071803503-0.0005500654972603359i
-0.07590807899105201-0.49420416908189935i,0.006073664103825056+0.024747936650885396i,0.0001563637020561614+0.0006345610575918709i
0.42017238479536645+0.27102163174133986i,-0.021468412025505968-0.011190843935856547i,-0.0005413538201355746-0.0002766004753135461i
-0.4815299777469062+0.13463895357831024i,0.02132904022046192-0.008311164438151143i,0.000542709025137962-0.00020377078626083995i
0.21866567442899804-0.4496498249026368i,-0.007387784098782151+0.020273970393650913i,-0.00018491981509700294+0.0005198147007992291i
0.19142810069664704+0.4619007352107839i,-0.009792650986697614-0.01780255764652771i,-0.00024578499918403215-0.0004451091640619355i
-0.47263183722770796-0.16315207046613556i,0.01857223951200003+0.00404238711904473i,0.0004724245657321532+0.00010797967654983893i
0.4356049179491592-0.24545367470639984i,-0.014247960523971391+0.010560606979962845i,-0.00035885806465809196+0.0002724974478113411i
-0.10528034887665036+0.4887875367549127i,0.0012645192478686414-0.01643448366264998i,0.00003395188277828479-0.0004114574380683393i
-0.2959320637356378-0.4030185702788206i,0.010684015392851996+0.010809012216657289i,0.00027228332388605817+0.00027810658673176313i
0.49788820961498104+0.04588710822243959i,-0.013933845825250216+0.000920186593886929i,-0.0003510889134463732+0.000027202590623546013i
-0.36461050833473807+0.3421362290275347i,0.00762609767948214-0.010187797303334972i,0.00019468490358910047-0.0002543170915069471i
-0.014165601518434517-0.4997990813300551i,0.0025093045057559527+0.011205394730965185i,0.00006500582086358243+0.00028691292001745914i
0.3834026810678838+0.32093578815454193i,-0.00910966059082457-0.004775193713072616i,-0.00022917818774988315-0.00011807544979183199i
-0.4944905952760923+0.07401344138710789i,0.008388331608829703-0.0034708301561471584i,0.00021363955069055797-0.00008534813900056736i
0.27263005108001015-0.41913294856591876i,-0.002317647020046534+0.007545308287261725i,-0.00005744481971966511+0.00019308625034689475i
0.13279492233248577+0.4820399275120568i,-0.003791458714991064-0.005579966780829147i,-0.00009482357187301845-0.0001394910627936159i
-0.4488083830004168-0.22038733609137617i,0.005601186251424363+0.000335621302022083i,0.00014278542370314075+0.000009902480500019287i
0.4626318474270709-0.1896596277232688i,-0.002874990169242471+0.0035080109605753833i,-0.00007180735672128169+0.00008979781918224123i
-0.16496005852182405+0.47200160803547236i,-0.0011077048422670653-0.0033641446980210753i,-0.000027175573722025447-0.00008444828959361684i
-0.24378274368615535-0.43654295662282794i,0.0026711438487550866+0.00038457169381665853i,0.00006835553860627506+0.000010066543575380513i
0.4883821339828691+0.1071493789718136i,-0.0009311058919683618+0.0019863710608016066i,-0.00002288398532400497+0.00005023745214897513i
-0.40414824865721943+0.29438480380499776i,-0.0017947052654669177-0.0013312054617045843i,-0.00004481489002606849-0.000034034808174127324i
0.0477946501164464-0.49771019334915156i,0.0022863462274920793-0.0015868355206814407i,0.00005834285518415738-0.00004084601331240757i
0.3407386081880085+0.3659159144382247i,0.0004408522550607012+0.0035859542156199352i,0.000011563537978284858+0.00008968077808065875i
-0.4998490085261061+0.01225003884196386i,-0.004086266818876638-0.0020076606934764903i,-0.00010302485380949558-0.000052147703135777176i
0.3224030570809816-0.3821724186257376i,0.0049173162817965155-0.002562958859405232i,0.0001246117536734396-0.00006653066155170762i
0.0721201734526618+0.49476830360336244i,-0.0011771711853480176+0.006463104718237878i,-0.000029603642278417284+0.00016145535038986983i
-0.4180850346142251-0.27423442743534965i,-0.004954070112773399-0.005739894542686292i,-0.00012521013553064547-0.0001475052642323112i
0.48254635279021285-0.13094980872409945i,0.008607824438230828-0.0001733198867494553i,0.00021766332830443788-0.0000070556007808147175i
-0.22210370712766098+0.44795919042533733i,-0.006032638590000424+0.007511836435779511i,-0.00015260637992630126+0.00018700686755535422i
-0.18788555680378474-0.46335603102890743i,-0.002009177453629575-0.010438184454111557i,-0.00005099082950731252-0.00026722772430006755i
0.4713677539590233+0.1667643334189139i,0.010116828361109794+0.005768822120813835i,0.0002555528793885244+0.0001422594850818557i
-0.43747269169865444+0.24210753851386427i,-0.01189616567123466+0.00425621920179279i,-0.0003010537440958139+0.00010376372361654566i
0.10902011014214424-0.48796961932753574i,0.00492396680851195-0.012678674881187683i,0.0001240299168865267-0.00032474650363049874i
0.2928360759434443+0.40527049421595995i,0.006813049022942599+0.012903049719959637i,0.00017179788006091868+0.00032170626513013464i
-0.4975228382148026-0.04970171460819772i,-0.015124763073878502-0.003526974076319472i,-0.00038286365514768344-0.00009386535188809194i
0.3672194911842175-0.33933645962583875i,0.013377016439475486-0.00960913575156734i,0.00033743125557533386-0.00024799742852152037i
0.010336656740331407+0.4998901797185648i,-0.0016403851538308513+0.017343731054657894i,-0.000042064795473864855+0.00043306810640555385i
-0.38093412730478377-0.32386550899460326i,-0.012584914698120826-0.013298205741717023i,-0.00031888247070213156-0.00034164873741844185i
0.4950422720127106-0.07022681191325386i,0.01921205413216903-0.000708355892369848i,0.00048464391242302487-0.00002386741860931529i
-0.27583277851191124+0.4170299077312861i,-0.012681978368408758+0.015623293935678191i,-0.00032126433986667515+0.00038875374986821373i
-0.12909985639228713-0.4830455741107176i,-0.00349815976529321-0.02067202722141065i,-0.00008950109024965171-0.000528754145206113i
0.44710664556364127+0.2238154619696977i,0.01858434947719732+0.011500389328154427i,0.00046856608226863766+0.00028382733321802734i
-0.4640715134617024+0.18610813443402277i,-0.021698121917753974+0.006633474221904337i,-0.0005492291914259016+0.00016083216533731054i
0.16856950934133483-0.4707271090993739i,0.009719766616842523-0.02139484520802304i,0.0002441941580707145-0.0005477496823143652i
0.24043152925456818+0.43839449725212376i,0.009986182494267483+0.02220903222385782i,0.00025118133064647185+0.0005535941819360116i
-0.4875478464664247-0.11088938384149494i,-0.02400754176991536-0.007393864481157878i,-0.000607747748385551-0.00019424007773697624i
0.40639035358744774-0.2912836239002382i,0.022113759977655262-0.013495159098391439i,0.0005570212801423467-0.00034891276359854843i
-0.05160577912399103+0.4973268130549119i,-0.004615530419174554+0.026303731955073063i,-0.00011775721306177744+0.0006562946897672512i
-0.3379268124432925-0.36851756144229797i,-0.01711828139207171-0.021416623501299255i,-0.0004339641063339839-0.0005490702596513687i
0.4999274950785454-0.008424181728906896i,0.028147199310567982+0.0014084485614219502i,0.0007091905614396958+0.00002678563176883246i
-0.3253212515887691+0.379689261186002i,-0.020163006265208165+0.020725125583047975i,-0.0005104865538971409+0.0005147528465955714i
-0.0683294032432179-0.4953088823720612i,-0.0022173805690718727-0.02950009038821465i,-0.000057944861145965476-0.0007538108548483908i
0.41597179471632467+0.27742567082861147i,0.024157956948462844+0.01832333725754312i,0.0006083221016149267+0.0004532128331108513i
-0.4835357884416446+0.1272475163380547i,-0.03036296899421334+0.006148194898142085i,-0.0007681370279394276+0.00014612327639170183i
0.22552734595457397-0.44624774591761873i,0.01585606049426172-0.02735709487971327i,0.00039807834570088947-0.0007003085592451999i
0.18433062620259855+0.46477868107798836i,0.010233588068798418+0.030651466723347325i,0.00025673891899259996+0.0007637986391961824i
-0.4700773870111343-0.17037228062945317i,-0.030295246247483334-0.01283522982637359i,-0.0007666000157132287-0.0003335860792804473i
0.4393134384929415-0.23875266710801393i,0.030266460355591347-0.014419862988677801i,0.0007615728802125802-0.00037436222691210786i
-0.11275484226531271+0.48711761235073286i,-0.009378077924628797+0.032846802686049725i,-0.0002382551496385737+0.0008186433613016045i
-0.2897242767579834-0.40750411215018906i,-0.018678476302099435-0.029231354727750326i,-0.0004736704659325072-0.0007478385577778202i
0.4971269174464089+0.05350793930134326i,0.03486465501819738+0.005505027742380757i,0.0008774481562848968+0.00012783928884433i
-0.36980829946857074+0.3365113191775919i,-0.027614936939553806+0.022867690890985157i,-0.0006984350579029302+0.0005663737954769221i
-0.006508471379965658-0.499957421916025i,0.0012173019648618953-0.03632619991974037i,0.000028017893440157726-0.0009272948882528317i
0.3784418630175953+0.3267707662809492i,0.026815234865635272+0.025385719143180992i,0.0006743183065029814+0.0006288201030977783i
-0.4955662763735906+0.0664305967885304i,-0.03725180291598042+0.0033567958375306595i,-0.0009416016320759195+0.00007381880718529411i
0.279017960439787-0.41490787111172767i,0.022495622952767427-0.03047168740590849i,0.0005644398961501532-0.0007800863689126752i
0.125395851987071+0.48401741999390113i,0.008049494671011749+0.03755393555041457i,0.0002010596525560719+0.0009352044622137116i
-0.4453800475523289-0.22723592560874484i,-0.03382461359617592-0.0190342114826933i,-0.0008553294135716681-0.0004911523285781321i
0.4654825923111978-0.1825511907365917i,0.03712671150687646-0.012812836240441721i,0.0009331444842576706-0.00033528563550584413i
-0.17217043797827838+0.46941953202257714i,-0.015136962163069123+0.036742495832416865i,-0.0003834688136982096+0.0009143297758072612i
-0.2370675773682061-0.44022578889542063i,-0.0176283692222921-0.036007632218715446i,-0.0004472575916851632-0.0009193284475909599i
0.48668359469342126+0.11461741788090943i,0.03906962060913079+0.010821433980004857i,0.000981993129723996+0.0002599917013699593i
-0.4086099862736387+0.2881598916253742i,-0.034282406232235274+0.02234559512703446i,-0.0008659647826290846+0.0005511515536010517i
0.05541251530314986-0.4969197269312221i,0.006082169940640572-0.04079440685215931i,0.00014999801243744477-0.0010402307181710585i
0.33509382889148465+0.3710921256988742i,0.026781468675500224+0.031917523566575054i,0.0006723332044237123+0.0007911264327336271i
-0.49997802269852226+0.0045923641749270015i,-0.041951170641454726-0.0010580270387552664i,-0.001059190443125578-0.00003872576550908144i
0.3282189977046719-0.37718929828370784i,0.028859812072335272-0.03089400209148839i,0.0007235364220913224-0.0007911018077826739i
0.06453325923340811+0.49581494108587976i,0.004071070455399868+0.04244956555814268i,0.00010035266859516967+0.001056018301093028i
-0.4138355205475681-0.28060610732254493i,-0.03468110289320648-0.025209574683820336i,-0.0008761829420886868-0.0006471328540108387i
0.4844954951752497-0.12354322618164226i,0.04217863569145468-0.009261565796857456i,0.0010587075544284928-0.0002466558578123486i
-0.22893912157418997+0.44450465917622795i,-0.021114452030259453+0.03800687603338861i,-0.0005336699793855473+0.0009438369597578688i
-0.1807662489054799-0.4661795345013447i,-0.01450210160177107-0.04118534919855861i,-0.00036834582792051487-0.0010494055899500404i
0.46875808058642743+0.17396476787037296i,0.04070974567762641+0.01658945964992659i,0.0010215906496746571+0.00040372809322462383i
-0.44112978184553053+0.23537832468549819i,-0.039566274535813+0.019636398528404705i,-0.0009979415625786035+0.00048126696861178756i
0.11648159468699232-0.4862424983943318i,0.011624326375522753-0.04278549239281725i,0.00028887343101113963-0.0010897191208201443i
0.286594117222956+0.40970836046933984i,0.024474766614596712+0.037286012841009984i,0.000613064979048052+0.0009241193929064448i
-0.49670320202143936-0.05731649162980952i,-0.04427719626104361-0.00636433821857311i,-0.0011163579765212954-0.00017293067723026686i
0.37237404984607214-0.3336719059924062i,0.034287810128293225-0.028980388982397385i,0.0008586567782455579-0.0007425313741057522i
0.0026785385027179864+0.499989871385229i,-0.0009962770595035658+0.04509249201331143i,-0.000027446385130249314+0.0011201018901544173i
-0.3759287658849796-0.32966232219033154i,-0.03315770257593593-0.030678170821864324i,-0.0008367263112452362-0.0007842735571345321i
0.4960598461339828-0.06263595128371091i,0.04511736800195649-0.004439723433852752i,0.0011306527261038262-0.00012565513402214816i
-0.282188141515461+0.41275603058844357i,-0.02661110755482723+0.03686844835306462i,-0.0006711645599188348+0.0009130792749125001i
-0.12168585787357883-0.48496634074813105i,-0.009936931358711062-0.04440416583067458i,-0.00025318878754456955-0.0011290942227517831i
0.443625958757246+0.23063759377852178i,0.03994830274358036+0.02209937479074382i,0.0010005374013652055+0.0005410429030979778i
-0.46686773269246895+0.17897807268075344i,-0.04305487489135649+0.015336561055711111i,-0.0010840672329052803+0.0003719224348420273i
0.1757599017221169-0.4680898860976769i,0.017129528700552454-0.042397414941625286i,0.0004265362129045959-0.0010784580590743648i
0.23368835386150874+0.44202579154014904i,0.020446615736760713+0.041032604469703235i,0.0005106197686200276+0.0010162678008841786i
-0.48579216084679167-0.11834419500448656i,-0.044263235398602295-0.011849198865841697i,-0.0011141504626834835-0.0003107460442594153i
0.41080428502911714-0.2850247228047751i,0.03827861440318451-0.025233768816542133i,0.0009572182260311008-0.000647319569199144i
-0.059217366846705005+0.49647802626395915i,-0.006446843330839801+0.0454526017870042i,-0.00016442558352892724+0.0011268582378726171i
-0.332242555197109-0.3736503887824497i,-0.029705920822937732-0.03490146537876323i,-0.0007485914262791051-0.000889080748862464i
0.4999978569344187-0.0007657435391599541i,0.04585072516778931+0.0009598292191313648i,0.00114684782439874+0.00001005631905869767i
-0.3310988569408828+0.37466174396840246i,-0.03105622981426525+0.03372483526047391i,-0.0007816031335125553+0.0008322949812956224i
-0.06073469558468622-0.49629738265342005i,-0.004607785399549785-0.04551186510666432i,-0.00011898167227503664-0.0011548003297658426i
0.41167360592944785+0.2837646177666321i,0.03712679800854315+0.02675368406118919i,0.0009277004818233446+0.0006568381532936253i
-0.48542814818446145+0.11982622294766768i,-0.044538745430176385+0.01009811637708559i,-0.0011192658713223317+0.00023970444345922603i
0.23233610237128147-0.4427409650398237i,0.021978648358359998-0.03991402208546818i,0.0005473587147612719-0.0010139311800653563i
0.1771899025033937+0.4675475765349908i,0.015321221692874686+0.04289363450600814i,0.00038093756843816327+0.0010610633301912612i
-0.4674126435603681-0.1775525170069874i,-0.04213477586370221-0.016877214499114623i,-0.0010585514107514834-0.00043617034036378164i
0.44291888372583427-0.2319956417709414i,0.040517458976667996-0.020246122367527267i,0.00101145005595485-0.0005206791780710164i
-0.12020288029164078+0.4853333961977202i,-0.01163464392410944+0.04369665913971387i,-0.0002942563576438677+0.0010807357925309426i
-0.2834485124345934-0.41189404246984895i,-0.02488184346295721-0.03751720161171256i,-0.0006260662213926206-0.0009526361377935591i
0.4962489853063585+0.061116215599148545i,0.04448654646768644+0.006285934659713717i,0.0011102970228955976+0.00014392741529920794i
-0.3749193233030738+0.33080745403125594i,-0.034044311966054674+0.029092778439376413i,-0.000854920228011304+0.0007147353729345447i
0.0011501857479751798-0.4999984588156838i,0.000833951527813481-0.044557836060118455i,0.000017735344128350936-0.0011281235175014269i
0.3733922518320579+0.33252907451734937i,0.03271924905104783+0.030107900025274293i,0.0008153111336023771+0.0007399765007650399i
-0.49652568382991774+0.0588321653916518i,-0.04401012290960968+0.0045676847305201156i,-0.001103649378724059+0.00010099120936637064i
0.2853404042951251-0.4105854449767148i,0.025692298373249503-0.03576387563524731i,0.0006393454895820161-0.0009073122163872735i
0.1179673601843462+0.4858813481188259i,0.009735265435933263+0.042805693441983816i,0.00024021408716431937+0.001057136579548899i
