signal_1,signal_2
0.0823395481871255-0.49317340723937886i,-0.000058611879239408594+0.00033478984553641014i
0.379441653220667+0.32561260161327055i,-0.0002568223881680451-0.00022392783573395251i
-0.47495785783889083+0.15625297418393447i,0.0003253112874785249-0.00010418783929451511i
0.1120094646298169-0.4872922170823732i,-0.00007934116362230432+0.000333118767275437i
0.35905859917298855+0.3479603813168055i,-0.0002446294521526065-0.0002408373418449847i
-0.4835368973681211+0.127247954304754i,0.000333483570933188-0.00008495454659622371i
0.14126947432523446-0.4796277472617029i,-0.00010007676045501957+0.00033014393683496033i
0.337361544573772+0.3690347746462758i,-0.00023131566696094665-0.0002570751212436347i
-0.4903463995553741+0.09777726080935673i,0.0003404979235550333-0.00006510935155312532i
0.17001249819565847-0.4702080464474863i,-0.00012073548643009526+0.00032585875326959936i
0.31442989133094207+0.38875865836677104i,-0.00021691859860924738-0.00027256647285104333i
-0.495361444545137+0.06794874378774941i,0.00034630986050256443-0.00004472325427888494i
0.19813334910960964-0.4590675867019713i,-0.0001412333956514456+0.0003202619927072328i
0.29034755945359664+0.40705985152894i,-0.0002014808145149212-0.00028723883716281925i
-0.4985636794250957+0.03787156281047445i,0.0003508793304089476-0.000023870425131221i
0.22552911682160587-0.44624713732658083i,-0.00016148613134984305+0.00031335787581874603i
0.26520267994078867+0.42387137962028654i,-0.00018504975842641643-0.00030102213241562753i
-0.49994138538991983+0.007655787451430977i,0.000354170938152579-0.0000026279228982794723i
0.25209954457949446-0.4317936156637686i,-0.0001814092829344966+0.00030515611203628775i
0.23908727225989498+0.43913171966314213i,-0.00016767760268103423-0.0003138490832326489i
-0.4994895206270602-0.022588005519526395i,0.00035615414940533323+0.000018924602506813762i
0.2777473960211361-0.41575991539968027i,-0.00020091874682910685+0.0002956719201240713i
0.21209690759485747+0.45278502536235876i,-0.0001494210782587717-0.0003256555402145965i
-0.4972097387676181-0.05274913680010798i,0.00035680347588966024+0.00004070522164592453i
0.30237881101775965-0.39820471299596427i,-0.00021993108951233416+0.00028492602480970395i
0.18433035909666737+0.4647813314787817i,-0.00013034128320367797-0.00033638078897278966i
-0.4931103828347657-0.08271722959433436i,0.00035609864035563473+0.00006263005017974641i
0.3259036491617496-0.3791922529591033i,-0.00023836391116182457+0.0002729446292908356i
0.15588924041602395+0.4750767366805809i,-0.00011050347008655929-0.00034596784713836204i
-0.48720645471186214-0.11238261354423801i,0.00035402472037394397+0.00008461358517709756i
0.3482358196418526-0.35879211273309447i,-0.00025613620828655984+0.0002597593635392851i
0.12687763384098352+0.48363356420328407i,-0.00008997681328206082-0.0003543637479255771i
-0.4795195602419984-0.14163672607630579i,0.0003505722701303642+0.0001065690517090549i
0.3692935962985976-0.33707894807586425i,-0.0002731687337261727+0.0002454072084340586i
0.09740170940045434+0.4904204997305638i,-0.00006883415692985804-0.00036151980887828405i
-0.4700778301598852-0.17037250969390483i,0.0003457374195006748+0.0001284087582713458i
0.3889999167069649-0.3141322198512362i,-0.0002893843523962195+0.00022993039586358436i
0.06756933632745704+0.49541270599119663i,-0.00004715174454252492-0.0003673918844858179i
-0.45891581714543567-0.19848480376177374i,0.0003395219497828786+0.00015004445952859787i
0.4072826641917879-0.2900359032362711i,-0.0003047083911667774+0.0002133762850470067i
0.03748968830402763+0.4985919136528163i,-0.000025008931312033316-0.0003719406014186077i
-0.4460743693757873-0.2258707293488148i,0.0003319333455640107+0.00017138772483093082i
0.4240749317438331-0.26487818040816014i,-0.0003190689812772191+0.0001957972154328443i
0.007272843932395218+0.49994648817982834i,-0.000002487880251732216-0.0003751315752034236i
-0.4316004810385048-0.25243006572082827i,0.00032298482230305953+0.0001923503109170607i
0.43931526687073935-0.23875111783530162i,-0.0003323973917128372+0.00017725033664125635i
-0.02297061610545842+0.49947147241081835i,0.00002032675660930952-0.0003769356072337431i
-0.4155471203530212-0.27806561710538735i,0.0003126953293177297+0.00021284453718875868i
0.45294789648676564-0.21175032935354024i,-0.00034462835199938264+0.0001577974160221052i
-0.053130013725635694+0.49716860469963414i,0.00004334817068748802-0.0003773288610918815i
-0.3979730357296894-0.3026835683866507i,0.00030108952797076643+0.0002327836619193726i
0.4649229310183479-0.18397462626056293i,-0.0003557003629086954+0.00013750462450527986i
-0.08309497847661035+0.49304631255375764i,0.00006648774159956164-0.0003762930172453095i
-0.37894254077581224-0.3261938284284229i,0.00028819774496194214+0.0002520822577443281i
0.4751965469785274-0.1555256557089567i,-0.00036555599361317003+0.00011644230152129653i
-0.11275585144771089+0.4871196817932438i,0.00008965539278586531-0.0003738154052707396i
-0.3585252789354428-0.348510359769048i,0.00027405590074206236+0.0002706565847740606i
0.4837311473421043-0.12650752872125556i,-0.000374142163878047+0.00009468469986876761i
-0.14200408657367014+0.47941040134309376i,0.00011275995651845135-0.0003698891128542835i
-0.3367959686242679-0.3695514934815934i,0.00025870541317707775+0.0002884249596699692i
0.4904954991346145-0.09702643918827988i,-0.0003814104099383259+0.00007230971150065076i
-0.1707326478666394+0.46994668386109817i,0.00013570954675961723-0.0003645130709152819i
-0.31383412979227515-0.3892402280470722i,0.0002421930767014658+0.00030530811903153274i
0.49546484773161137-0.06719027524507223i,-0.0003873171327716242+0.000049398575292330094i
-0.1988364011219656+0.45876316249161764i,0.00015841193829170454-0.0003576921143037262i
-0.289723792914863-0.4075045111469555i,0.00022457091731106925+0.0003212295754577456i
0.49862100744996735-0.03710822444662609i,-0.00039182382754859196+0.000026035567941606146i
-0.22621249866425927+0.44590076412313806i,0.00018077495050118284-0.00034943701762668084i
-0.2645531914773664-0.42427750334373426i,0.00020589602385518064+0.00033611596466881033i
0.4999524280996687-0.00689037418829618i,-0.00039489729311907584+0.0000023076792327772616i
-0.252760755725747+0.431406559613424i,0.0002027068341695059-0.0003397645058671664i
-0.23841443907836626-0.43949782268457505i,0.00018623035619620479+0.0003498973821035687i
0.4994542372525547+0.023352691166822266i,-0.00039650982047381163-0.000021695727025805404i
-0.2783840170795232+0.41533359153038085i,0.00022411665959996718-0.0003286972395689663i
-0.21140319233345437-0.45310976933292324i,0.00016564053091109665+0.0003625077074458729i
0.4971282580733132+0.05351029497920104i,-0.0003966393592088532-0.00004588326501001618i
-0.30298851258598436+0.39774068003902097i,0.0002449147043936093-0.00031626377447257576i
-0.18361830081307198-0.465063529406i,0.00014419758531313966+0.0003738849155770561i
0.49298300264748+0.0834720733618805i,-0.0003952696611115119-0.00007016189038741496i
-0.3264842003512962+0.3786922076449045i,0.0002650128391790212-0.0003024984956000193i
-0.15516144529550732-0.47531535727223423i,0.00012197672067267495+0.00038397137250327604i
0.4870336408308591+0.11312837906492942i,-0.00039239040008301143-0.00009443727381806168i
-0.3487850962420803+0.3582578835818001i,0.0002843249096000364-0.00028744152589976177i
-0.12613676565888524-0.4838277356414986i,0.00009905702561331886+0.0003927141148645771i
0.4793019447343617+0.14237068273732184i,-0.00038799726771325684-0.00011861418288958894i
-0.3698095885504403+0.3365124887058072i,0.0003027671128718738-0.000271138609676001i
-0.09665047977390961-0.4905695128622915i,0.00007552118075309463+0.00040006511169703727i
0.4698162090474237+0.1710919700977833i,-0.00038209204392708224-0.0001425968708812862i
-0.38948073665778665+0.31353560182951734i,0.0003202583672308494-0.00025364097113956424i
-0.0668104947920404-0.49551601692340996i,0.000051455145749454445+0.0004059815071905237i
0.45861114749158605+0.199187133561132i,-0.00037468264222800584-0.00016628947071268237i
-0.40772655260447904+0.2894113084977129i,0.00033672067262471123-0.000235005148529593i
-0.03672601225163319-0.4986491457429233i,0.000026947829990694034+0.00041042584326117043i
0.4457277657831721+0.2265533568869305i,-0.0003657831291752556-0.0001895963923999105i
-0.42448026453486354+0.26422789327036184i,0.000352079461019908-0.00021529280436519116i
-0.006507128447174326-0.49995743341402354i,0.0000020907482561917567+0.00041336626084047885i
0.4312132115699648+0.2530904914427998i,-0.0003554137178413407-0.0002124227223184419i
-0.43968056105360703+0.23807751663901705i,0.0003662639347391792-0.0001945705124950413i
0.02373556847590541-0.49943609216532325i,-0.000023022337259301074+0.0004147766788705207i
0.41512060189105093+0.2787014227054316i,-0.00034360073511081234-0.00023467462255353987i
-0.4532718155990906+0.21105587775897128i,0.0003792073912868276-0.0001729095227184103i
0.05389140322638114-0.4970870298820441i,-0.000048295787094053295+0.00041463695008757775i
0.39750882879125393+0.303292425658064i,-0.0003303765627952533-0.0002562597286100502i
-0.46520429001275126+0.1832618642314207i,0.00039084753317016556-0.000150385503854105i
0.08385001839130046-0.4929188431239763i,-0.00007363246531589446+0.00041293299277361296i
0.37844234380152586+0.3267735077838191i,-0.00031577955265450406-0.00027708754375115264i
-0.47543431655939566+0.1547971902172845i,0.000401126761283777-0.00012707826623327228i
0.11350177829675168-0.4869467856657582i,-0.00009893412938758585+0.000409656897756502i
0.3579909220740045+0.3490587383996909i,-0.00029985391552935555-0.0002970698282414807i
-0.48392445773237003+0.12576602420702981i,0.00040999245048784676-0.0001030714646873752i
0.14273817022737706-0.4791927126746087i,-0.0001241018274734689+0.0004048070100445116i
0.33622940703490317+0.37006656312596575i,-0.0002826495849055477-0.00031612098178336384i
-0.4906436432587672+0.09627460780870367i,0.00041739720608288667-0.00007845228319388581i
0.17145220153633958-0.46968500072979436i,-0.0001490363015189793+0.0003983879845890413i
0.31323743648969216+0.3897201023402512i,-0.0002642220553427393-0.00033415841745591514i
-0.4955672838032896+0.06643086694924356i,0.0004232990999604401-0.00005331110242862463i
0.19953879119249193-0.458458443976528i,-0.00017363839440069957+0.0003904108157800909i
0.2890991511829083+0.4079474325238984i,-0.0002446321963145026-0.00035110292549563277i
-0.4986773609546651+0.03634401691190471i,0.0004276618852917978-0.00002774115155461462i
0.2268951543318515-0.44555412679433065i,-0.00019780945941842059+0.00038089284039219526i
0.2639028868791429+0.42468184947121235i,-0.00022394604211546404-0.0003668790252931168i
-0.49996249316529773+0.006124162655196438i,0.0004304551887056583-0.0000018381456531705036i
0.25342117840608974-0.43101927344583446i,-0.00022145177038169778+0.0003698577138131509i
0.23774085109205417+0.43986211239821715i,-0.00020223455860001816-0.00038141530402403356i
-0.4994179774028473-0.024118104124011885i,0.00043165467899837934+0.00002430008972752i
0.2790197895514925-0.41490707525624887i,-0.0002444689305324616+0.00035733535950396183i
0.21070878564444098+0.45343266805764143i,-0.0001795733876216201-0.0003946447403834409i
-0.4970458063613105-0.05427210970863741i,0.00043124221151846873+0.000050574005367764834i
0.30359730783763994-0.3972764959559397i,-0.0002667662785416231+0.00034336189175476246i
0.18290561629426175+0.4653438540399616i,-0.0001560425701433054-0.0004065050119498411i
-0.49285466116861404-0.08422750337968965i,0.0004292059474694334+0.00007688272492011309i
0.3270637900957457-0.37819205589848137i,-0.00028825128982241016+0.0003279795119187383i
0.1544330907088171+0.4755520805165069i,-0.00013172624908770327-0.0004169387847702397i
-0.48685987961741456-0.11387466125254184i,0.00042554044748006393+0.00010312444955607476i
0.34933335907205365-0.35772359594385417i,-0.00030883397141485345+0.00031123637842195995i
0.12539540611195568+0.48401998975952387i,-0.000106712353087962-0.0004258939838280501i
-0.4790834000353579-0.14310508745330036i,0.0004202467389013442+0.00012919686902740057i
0.37032451770172903-0.33594602187086986i,-0.00032842724871633936+0.0002931864509631747i
0.09589882796695354+0.4907165928554268i,-0.00008109226238955705-0.00043332404313292395i
-0.46955368100021744-0.1718118111671394i,0.00041333235640001094+0.00015499757741791755i
0.38996044735314067-0.31293903025417036i,-0.00034694734236026797+0.0002738893094311946i
0.06605130109052565+0.49561738311092296i,-0.0000549604582361569-0.000439188134254433i
-0.4583055971937115-0.19988977810557346i,0.0004048113555339059+0.00018042449183386958i
0.40816928895108195-0.28878681680896784i,-0.0003643141335806932+0.0002534099481802766i
0.035962054621124784+0.4987044257369906i,-0.000028414157150396777-0.00044345137221024107i
-0.4453803117751371-0.227236234960066i,0.0003947042991094009+0.00020537627226005915i
0.4248844059501467-0.2635777682708623i,-0.0003804515164428193+0.0002318185464133923i
0.005741202287172925+0.49996642348251036i,-0.0000015529315923482964-0.0004460849977124798i
-0.4308251257418718-0.2537511054350394i,0.000383038216239184+0.00022975274079638027i
0.44004462819588636-0.23740413893832302i,-0.0003952877353698493+0.0002091902155303663i
-0.024500660561926235+0.499398757977356i,0.000025521681456329867-0.0004470665348747442i
-0.41469330482802574-0.27933735648416624i,0.0003698465341361013+0.0002534552984843965i
0.4535944757813221-0.21036171306154952i,-0.0004087557064532886+0.00018560472440132142i
-0.05465286168730055+0.4970035066336465i,0.00005270658237546085-0.0004463799235844926i
-0.3970438845747136-0.30390135340967417i,0.0003551689827976172+0.00027638733793645525i
0.46548436207959365-0.18254945431322436i,-0.00042079332109801665+0.00016114620362558832i
-0.08460505697350601+0.4927894350433095i,0.00007989751959755598-0.0004440156258520168i
-0.3779414542853118-0.32735320252515354i,0.00033905147285298197+0.00029845464999066077i
0.4756707752097323-0.15406914362394475i,-0.00043134373062361336+0.00013590282993141317i
-0.11424763424063178+0.4867719648997773i,0.0001069895074032326-0.00043997070555698787i
-0.357455920656328-0.3496070801278703i,0.0003215459469626879+0.00031956582263343604i
0.4841164372714709-0.12502500670769767i,-0.0004403556105205656+0.0001099664919626882i
-0.14347211437783533+0.4789731175612064i,0.00013387724907921433-0.0004342488811263201i
-0.33566225194889493-0.37058154657668285i,0.00030271020527556616+0.0003396326304581522i
0.49079044076635925-0.09552333264047908i,-0.00044778340314244547+0.00008343243878386787i
-0.17217154833033133+0.4694214334617587i,0.00016045556366728943-0.00042686055079199105i
-0.31264020363710887-0.3901998443261774i,0.0002826077055630448+0.000358570412961878i
0.49566836170594464-0.0656720848878925i,-0.0004535875377033627+0.00005639891251452231i
-0.20024090848703247+0.45815186766586147i,0.00018661981451014695-0.0004178227901946243i
-0.2884740265372242-0.40839017882634143i,0.00026130733876148003+0.00037629844002424003i
0.4987323489930868-0.03558050620520023i,-0.00045773462654408013+0.000028966766578640782i
-0.2275774730365294+0.4452056619476731i,0.00021226633778552453-0.0004071593222170573i
-0.263252158485824-0.4250859812598039i,0.00023888318076268378+0.000392740262961249i
0.49997118974931226-0.0053587188557239354i,-0.0004601976367279201+0.0000012390711214372425i
-0.2540812018848352+0.43063019386388945i,0.0002372928692130678-0.0003949004590511679i
-0.23706690069529457-0.44022615215513683i,0.00021541422139787324+0.0004078240496030365i
0.4993803503491367+0.024882678389376918i,-0.00046095603613084733-0.0000266792927924599i
-0.27965510275919414+0.41447880337222065i,0.0002615989671197791-0.0003810830166209094i
-0.2100140799710006-0.4537552849846981i,0.000190984071662281+0.00042148290190762447i
0.4969619930111893+0.055033014995141225i,-0.00045999591329652526-0.00005468204853140177i
-0.3042055861581733+0.39681059763003745i,0.0002850864300588428-0.00036575020160407683i
-0.18219269802630578-0.4656238689287441i,0.00016568065032461626+0.00043365515469246876i
0.49272496788542003+0.08498195366946654i,-0.0004573100704376365-0.00008266194708470812i
-0.32764280784907057+0.3776902346875429i,0.0003076597071936728-0.0003489514714136655i
-0.1537045691787901-0.4757884700637798i,0.00013959585115877086+0.00044428465414200606i
0.4866847806653497+0.1146198941502436i,-0.0004528980890777705-0.00011051119633142978i
-0.3498809976592475+0.3571876868670594i,0.0003292262996838542-0.0003307423676173979i
-0.12465394775354488-0.4842118903120788i,0.00011282519212213078+0.00045332101483117613i
0.47886353584388525+0.14383837429527807i,-0.00044676636794414366-0.00013812189460297666i
-0.3708387733581511+0.33537798469435803i,0.0003496971513422466-0.00031118432338969794i
-0.09514714655708559-0.49086330357068275i,0.00008546744788731164+0.0004607198540932684i
0.4692898558203638+0.17253046700718108i,-0.0004389281328388655-0.00016538646672831198i
-0.3904394384813486+0.3123409423191368i,0.0003689870268728548-0.00029034444570340083i
-0.06529214781810813-0.49571836852170803i,0.00005762426720980693+0.0004664430026534721i
0.45799877615485396+0.20059117154065476i,-0.00042940341833614293-0.0001921981007336524i
-0.4086112630066719+0.28816086542948693i,0.00038701487604653217-0.00026829527307961956i
-0.035198208018875715-0.49875931771112336i,0.00002939977668421205+0.0004704586905476698i
0.44503161735304375+0.227917797760156i,-0.0004182190212726175-0.00021845118335998061i
-0.4252877458553139+0.2629262427292568i,0.0004037041822267044-0.0002451145098211271i
-0.0049754580633828704-0.49997502257000537i,0.0000009001725048304665+0.0004727417074490331i
0.43043583365092264+0.25441034194172063i,-0.00040540842611904533-0.00024404173256085298i
-0.4404078582572357+0.23672942210737305i,0.00041898329371942806-0.00022088473775842924i
0.02526549975448611-0.49936103414032484i,-0.00002776669809738827+0.00047327353663140605i
0.4142648393526448+0.27997185274367287i,-0.0003910117024418824-0.00026886782515033304i
-0.4539162670902726+0.20966627268420124i,0.00043278573649045856-0.00019569310663688006i
0.05541399650788498-0.49691959935622365i,-0.000056491764019952554+0.00047204246190907234i
0.3965778133570995+0.3045087860069271i,-0.00037507537478344234-0.00029283001778583037i
-0.46576353737561327+0.18183583397170955i,0.0004450505068677546-0.00016963100436813487i
0.08535970163778134-0.4926596528212008i,-0.00008516516429273358+0.00046904364700585426i
0.3774394825885404+0.3279313470864629i,-0.0003576522654079685-0.0003158317594939624i
-0.4759063131886068+0.15333995343136145i,0.00045572234292878144-0.00014279370845851695i
0.11499302671545103-0.48659678411129703i,-0.00011367668712299263+0.00046427918692297927i
0.3569198851238211+0.3501538194611873i,-0.00033880131047837615-0.00033777979397837737i
-0.4843074763228383+0.12428291375611669i,0.0004647519733597468-0.00011528002001136403i
0.1442055264890942-0.4787531807239379i,-0.00014191621215717962+0.00045775813099287925i
0.3350941138830935+0.3710948784196149i,-0.0003185873503430289-0.0003585845499869615i
-0.49093628212683443+0.09477105124053165i,0.0004720963426661425-0.0000871918817783824i
0.17289029574691417-0.46915754688121564i,-0.0001697741541163937+0.0004494964774264448i
0.3120420418219486+0.3906778886734092i,-0.00029708089472443145-0.00037816051806218625i
-0.4957684720162932+0.06491236663555819i,0.0004777188117118674-0.00005863398180726242i
0.20094236054431247-0.45784499848475557i,-0.0001971419059514014+0.0004395171392820605i
0.287848029630677+0.408831184809647i,-0.00027435786371092264-0.0003964266120518751i
-0.49878636225009126+0.03481612991214644i,0.00048158933266672076-0.000029713344298251945i
0.228259062363472-0.4448569346065867i,-0.00022391227966058453+0.0004278498819061955i
0.26260061701035087+0.42548833355547333i,-0.00025049930555719766-0.00041330651381800887i
-0.49997890864518585+0.004592480380048245i,0.0004836845975484527-0.0000005389093409190538i
0.2547404337994743-0.4302408859863063i,-0.00024997994291881643+0.0004145312320169388i
0.2363921986555147+0.4405883768953674i,-0.00022559109240183665-0.00042872899964907865i
-0.4993417469935864-0.025647976374788085i,0.00048398815965563694+0.000028778896745805448i
0.28028956439809743-0.4140503410889711i,-0.00027524184967890733+0.000399604358723039i
0.20931868612925952+0.4540760551513186i,-0.00019972359510544624-0.00044262824695518507i
-0.4968772090334818-0.05579457325919182i,0.00048249052730170493+0.000058128598703430206i
0.3048129553064864-0.39634455036027294i,-0.0002995976629280904+0.0003831189268906609i
0.1814791568680631+0.46590200920953073i,-0.00017299133850584764-0.0004549441199058396i
-0.4925943139160793-0.08573698666683574i,0.0004791892293761138+0.00008739811544956634i
0.3282208614388275-0.3771883093953349i,-0.0003229501678110878+0.0003651309233890579i
0.15297549160089552+0.47602296115359555i,-0.00014549263847196055-0.0004656224327561927i
-0.4865087351993824-0.11536564021528639i,0.00047408885237757033+0.00011647520718689034i
0.3504276199048452-0.3566517218146428i,-0.0003452056733681478+0.00034570245686214087i
0.12391200150947593+0.48440187264309187i,-0.00011732922221922565-0.0004746151896998129i
-0.478642743489695-0.14457210574853585i,0.0004672010486843249+0.00014524792465150772i
0.3713519634992158-0.3348099427148814i,-0.00036627440118064115+0.00032490153178710453i
0.09439504649411548+0.4910080804580166i,-0.00008860583342318761-0.0004818808001825215i
-0.46902512494076054-0.17324950013751783i,0.00045854451594798395+0.00017360505863372203i
0.39091731810466107-0.3117429036335351i,-0.00038607085926869214+0.0003028017976918661i
0.06453264594212937+0.49581740871300906i,-0.00005942982373585056-0.00048738426871403566i
-0.4576910759087934-0.20129287642648838i,0.0004481449476194995+0.00020143658789908598i
0.40905208292035383-0.2875350200337655i,-0.0004045141996442943+0.00027948227450997373i
0.0344340834232392+0.4988122573307161i,-0.000029910732370230474-0.0004910973583198337i
-0.4446820741489209-0.22859960789384248i,0.00043603495473822285+0.00022863412364057095i
0.4256898924901188-0.2622748823800459i,-0.0004215285579893503+0.00025502705515496876i
0.004209506758609927+0.49998166645052117i,-0.0000001598554725581339-0.0004929987268857057i
-0.4300457270244013-0.25506976362187006i,0.0004222539592368236+0.0002550913486034676i
0.4407698595715196-0.2360549319350823i,-0.0004370433740005837+0.0002295249864945338i
-0.026030475072902542+0.499321356536931i,0.000029710192951949593-0.0004930740357605315i
-0.41383559728410557-0.2806064742010269i,0.0004068480591359642+0.0002807044490437223i
0.4542367979570354-0.20897112246446586i,-0.00045099369102224627+0.00020306932999848365i
-0.05617519671614371+0.4968337440408388i,0.00005958592675465858-0.0004913160300991335i
-0.39611100704584506-0.305116286230399i,0.00038986986612190547+0.00030537253770723463i
0.4660414244318948-0.18112256908707175i,-0.00046332043367283563+0.0001757574034229231i
-0.08611434142736366+0.4925279325563505i,0.00008935343816423316-0.000487724590545454i
-0.3769368207028794-0.32850950431704196i,0.000371378316118158+0.00032899806605224055i
0.47614053912949106-0.15261118555626224i,-0.0004739706622621515+0.0001476902049753419i
-0.11573834478615522+0.48641967950553766i,0.00011889885125229414-0.0004823067559764677i
-0.3563832075480765-0.3507005193226235i,0.0003514384535769764+0.00035148722397936754i
0.4844971836243533-0.12354131129928889i,-0.00048289780289156197+0.00011897202148191106i
-0.14493879565420872+0.47853133847303586i,0.000148108776468863-0.00047507671714919696i
-0.3345253849844152-0.37160812165612866i,0.00033012119032906594+0.00037275032538365056i
0.4910807761841222-0.09401932957976886i,-0.0004900618522305884+0.00008971002214836691i
-0.1736088329135514+0.4688917774015182i,0.00017687076436425996-0.00046605578121562555i
-0.3114433432615723-0.39115579846610915i,0.00030750303993813883+0.00039270217789994075i
0.4958672236855648-0.06415327818059721i,-0.0004954295560685901+0.000060013839568948214i
-0.20164353653237596+0.4575362729474144i,0.00020507375661513248-0.00045527230719294974i
-0.2872215527459384-0.40927201364488175i,0.0002836658286119368+0.00041126243527737054i
0.49883900978506596-0.034052454032029535i,-0.0004989745608489958+0.000029995139694180722i
-0.228940311527328+0.44450638138348897i,0.00023260853248043654-0.00044276161259916726i
-0.2619486547953303-0.42589046961998134i,0.0002586963838214405+0.000428355930889139i
0.49998525902092816-0.00382701323182458i,-0.0005006775375067038-0.00000023281748259881864i
-0.2553992634171134+0.42984978652071687i,0.0002593681488300248-0.0004285658515859698i
-0.23571713736966451-0.44095034997482224i,0.00023268620187566976+0.0004439129909615991i
0.4993017766128935+0.026412432078796504i,-0.0005005262770445628-0.00003055562471878265i
-0.28092356379342764+0.4136201252060018i,0.00028524837191290823-0.00041273386502089577i
-0.20862299656471686-0.4543965420106817i,0.00020573109578968222+0.00045786972618979196i
0.49679106381323945+0.05655521850811506i,-0.0004985157574031022-0.00006085817996085023i
-0.30541980467137275+0.39587679103433426i,0.00031014809906471243-0.0003953210030898451i
-0.1807653853076122-0.46617983843552424i,0.00017793082486768682+0.00047016830049579744i
0.49246230875326913+0.086491036394434i,-0.0004946481812979601-0.0000910251425664326i
-0.32879834032259425+0.37668471699372635i,0.0003339697685937076-0.0003763889211066353i
-0.15224625049966517-0.4762571174415719i,0.0001493887075022517+0.00048075717578109037i
0.48633135281869333+0.1161103334920972i,-0.0004889329848210107-0.00012094139143072314i
-0.350973615340172+0.3561141378383419i,0.00035661975613285123-0.00035600534933039973i
-0.12316995993447505-0.48459150051261335i,0.00012021121876240861+0.0004895913316233743i
0.478420632676959+0.14530471588569108i,-0.00048138681672361456-0.00015049248312785734i
-0.37186447773469194+0.3342403330594409i,0.0003780087557996807-0.00033424383770097523i
-0.0936429203565933-0.4911524873835462i,0.00009050757440927196+0.0004966324589725574i
0.4687590981686738+0.17396734466525465i,-0.0004720334884239309-0.00017956510817578695i
-0.39139447591569776+0.31114335139474814i,0.00039805214456855144-0.0003111834765093369i
-0.06377318805850599-0.495916067658257i,0.00006038930303626815+0.0005018491270087457i
0.45738210636361587+0.20199332691083727i,-0.0004609038949022959-0.00020804754353916221i
-0.4094921384717013+0.28690771788442987i,0.0004166703283280505-0.00028690859412135996i
-0.03367007344097875-0.49886480867736627i,0.000029969808082583067+0.0005052169224368659i
0.4443312921690322+0.22928009955556744i,-0.0004480359067718974-0.00023583009949886994i
-0.4260912357248744+0.2616221245457224i,0.00043378906817223887-0.00026150843297112096i
-0.0034437409839040145-0.4999879193142803i,-0.0000006360784876183645+0.000506718560607414i
0.4296544159637466+0.2557278047224603i,-0.0004334742339322549-0.00026280555903866455i
-0.44113102210324506+0.23537910579821383i,0.000449339785555865-0.00023507680513159624i
0.026795193908416087-0.4992812894660826i,-0.00003131254901116048+0.0005063439679705762i
0.4134051888156715+0.28123965516139005i,-0.0004172702613327611-0.0002888696079295215i
-0.45455645844342085+0.20827469982758168i,0.000463259845031034-0.0002077117288573337i
0.056936069712174464-0.4967475050947473i,-0.00006194327759959602+0.0005040903354903148i
0.39564307592235093+0.3057222884488865i,-0.0003994818574907593-0.0003139212537296367i
-0.4663184134103043+0.18040809712705194i,0.0004754928133761079-0.00017951504757426976i
0.08686858375774364-0.49239583876362814i,-0.00009241188038215503+0.0004999621427667577i
0.37643307899385847+0.32908610865453575i,-0.0003801731565229308-0.00033786323196348904i
-0.4763738432966943+0.1518812775027633i,0.00048598869402522517-0.000150592032866449i
0.11648319589010661-0.4862422157038554i,-0.00012260237662706412+0.0004939711527373452i
0.3558454983744357+0.3512456142236333i,-0.0003594143145601568-0.0003606023977957473i
-0.4846859495447806+0.12279863687144449i,0.0004947041358098949-0.00012105097307695349i
0.14567152933881247-0.47830915553482567i,-0.00015239964884525083+0.00048613637695014755i
0.33395567577340385+0.37211971087617846i,-0.0003372812415234932-0.0003820501015757978i
-0.4912243134130718+0.09326660521616364i,0.0005016026151308282-0.00009100274920157007i
0.17432676733044203-0.4686256898520589i,-0.00018168989998415517+0.0004764840115260332i
0.3108437185468428+0.3916320083771352i,-0.0003138553093423988-0.0004021225466949975i
-0.4959650072959349+0.06339325709826768i,0.0005066545907886473-0.00006056039980743545i
0.20234404399215675-0.4572272559840194i,-0.000210361105830215+0.00046504734404850465i
0.2865942065390477+0.4097111000919074i,-0.0002892230377953034-0.0004207411282723902i
-0.4988906822883623+0.03328791615087106i,0.0005098376308164052-0.000029838676755486308i
0.22962082811578588-0.44415556730670214i,-0.00023830346075856613+0.0004518666317419312i
0.2612958825565996+0.4262908243039757i,-0.00026347575924613205-0.0004378327512637687i
-0.4999906316755184+0.0030607550012777315i,0.0005111365107731676+0.0000010464064555323435i
0.25605729837804486-0.42945846059057896i,-0.0002654098149950861+0.000436988951418492i
0.23504132760777818+0.4413105063383842i,-0.00023670926363930016-0.00045333012667479473i
-0.4992608301147207-0.027177607913551022i,0.0005105432830769522+0.00003197803187452731i
0.28155670864373705-0.41318972093854955i,-0.00029157610159131705+0.0004204680217922394i
0.20792662209580764+0.4547151806050107i,-0.00020902342519771901-0.00046717204464978026i
-0.4967039483664667-0.05731651316300028i,0.0005080573170761698+0.00006283903794053827i
0.30602574201508714-0.3954088849555478i,-0.0003167017513551857+0.0004023639988740364i
0.1800509942058145+0.4664557917490364i,-0.00018052181234562355-0.00047930362330383215i
-0.4923293435205961-0.08724566528882548i,0.0005036853096804905+0.0000935123820942665i
0.3293748523315378-0.3761810228701201i,-0.0003406900940304754+0.00038274324527321776i
0.1515164567722575+0.4764893741724917i,-0.00015131128244730936-0.0004896765322673725i
-0.48615302475335903-0.11685553643919322i,0.0004974412664946699+0.00012388160326330945i
