index,particle,x,y,z,active,cell_id,group
532,16O,8.109999999999998,32.61,30.2,false,0,none
533,1H,7.290000000000003,32.49,29.72,false,0,none
534,12C,53.63,52.01,5.560000000000001,false,0,none
535,1H,53.66,50.900000000000006,5.469999999999999,false,0,none
536,1H,54.1,52.25,6.530000000000001,false,0,none
537,16O,52.25,52.32999999999999,5.619999999999999,false,0,none
538,1H,52.22,52.78,6.469999999999999,false,0,none
539,12C,54.35,52.77,4.469999999999998,false,0,none
540,1H,55.41,52.44,4.389999999999998,false,0,none
541,16O,54.48,54.21999999999999,4.7399999999999975,false,0,none
542,1H,55.279999999999994,54.43,4.26,false,0,none
543,12C,53.54,52.68,3.2700000000000022,false,0,none
544,1H,53.190000000000005,51.63,3.1200000000000014,false,0,none
545,1H,52.66,53.34,3.4300000000000015,false,0,none
546,16O,54.26,53.190000000000005,2.1799999999999984,false,0,none
547,1H,53.65,53.75999999999999,1.7000000000000002,false,0,none
548,12C,11.69,8.43,28.28,false,0,none
549,1H,11.36,8.040000000000001,27.29,false,0,none
550,1H,12.78,8.25,28.36,false,0,none
551,16O,10.95,7.819999999999999,29.38,false,0,none
552,1H,11.09,6.869999999999997,29.25,false,0,none
553,12C,11.48,9.97,28.16,false,0,none
554,1H,12.05,10.23,27.25,false,0,none
555,16O,12.04,10.6,29.24,false,0,none
556,1H,11.730000000000002,10.25,30.07,false,0,none
557,12C,10.06,10.39,27.82,false,0,none
558,1H,9.6,9.59,27.21,false,0,none
559,1H,9.44,10.59,28.73,false,0,none
560,16O,10.11,11.57,27.03,false,0,none
561,1H,9.2,11.85,26.92,false,0,none
562,12C,24.38,9.37,0.5800000000000001,false,0,none
563,1H,25.27,9.55,1.220000000000002,false,0,none
564,1H,24.58,8.43,0.03000000000000093,false,0,none
565,16O,24.23,10.33,-0.4900000000000014,false,0,none
566,1H,24.3,11.21,-0.1299999999999985,false,0,none
567,12C,23.12,9.33,1.3900000000000003,false,0,none
568,1H,22.269999999999996,9.160000000000002,0.6900000000000007,false,0,none
569,16O,22.82,10.46,2.2400000000000007,false,0,none
570,1H,23.24,10.33,3.0900000000000007,false,0,none
571,12C,23.07,8.070000000000002,2.1900000000000017,false,0,none
572,1H,22.21,8.029999999999998,2.9000000000000004,false,0,none
573,1H,23.01,7.150000000000001,1.5700000000000018,false,0,none
574,16O,24.23,7.920000000000002,3.02,false,0,none
575,1H,24.71,7.23,2.559999999999999,false,0,none
576,12C,10.79,21.81,26.73,false,0,none
577,1H,10.25,22.71,26.36,false,0,none
578,1H,11.31,22.02,27.69,false,0,none
579,16O,11.780000000000001,21.33,25.73,false,0,none
580,1H,12.36,20.809999999999995,26.29,false,0,none
581,12C,9.72,20.87,27.12,false,0,none
582,1H,10.13,19.9,27.49,false,0,none
583,16O,8.880000000000003,20.8,25.99,false,0,none
584,1H,9.15,20.1,25.38,false,0,none
585,12C,8.89,21.33,28.32,false,0,none
586,1H,7.979999999999999,20.69,28.300000000000004,false,0,none
587,1H,9.39,21.170000000000005,29.3,false,0,none
588,16O,8.49,22.68,28.22,false,0,none
589,1H,8.200000000000001,22.77,27.309999999999995,false,0,none
590,12C,53.65,23.49,49.35,false,0,none
591,1H,52.65,23.829999999999995,49,false,0,none
592,1H,53.53,23.05,50.37,false,0,none
593,16O,54.58,24.57,49.54,false,0,none
594,1H,54.849999999999994,24.89,48.68,false,0,none
595,12C,54.21,22.51,48.349999999999994,false,0,none
596,1H,55.309999999999995,22.57,48.47,false,0,none
597,16O,54.01,22.99,46.99,false,0,none
598,1H,54.84,22.930000000000003,46.52000000000001,false,0,none
599,12C,53.77,21.11,48.59,false,0,none
600,1H,53.37,20.93,49.60999999999999,false,0,none
601,1H,52.83,21.03,48.01,false,0,none
602,16O,54.63,20.04,48.24,false,0,none
603,1H,54.8,20.05,47.28999999999999,false,0,none
604,12C,32.65,3.229999999999998,23.76,false,0,none
605,1H,31.97,2.36,23.829999999999995,false,0,none
606,1H,32.17,4.210000000000001,23.99,false,0,none
607,16O,33.14,3.4000000000000004,22.43,false,0,none
608,1H,32.5,3.0599999999999996,21.79,false,0,none
609,12C,33.84,3.0000000000000018,24.64,false,0,none
610,1H,34.62,3.729999999999998,24.35,false,0,none
611,16O,34.42,1.7000000000000002,24.54,false,0,none
612,1H,34.18,1.449999999999998,23.65,false,0,none
613,12C,33.43,3.1200000000000014,26.12,false,0,none
614,1H,32.72,3.9700000000000015,26.24,false,0,none
615,1H,32.9,2.2400000000000007,26.55,false,0,none
616,16O,34.65,3.21,26.89,false,0,none
617,1H,35.11,2.380000000000002,26.74,false,0,none
618,12C,39.58,39.03,3.860000000000001,false,0,none
619,1H,40.07,40.02000000000001,3.6899999999999986,false,0,none
620,1H,38.52,39.24,4.130000000000001,false,0,none
621,16O,40.4,38.22,4.780000000000002,false,0,none
622,1H,41.3,38.300000000000004,4.459999999999999,false,0,none
623,12C,39.46,38.31,2.5500000000000003,false,0,none
624,1H,38.74,38.84,1.8800000000000017,false,0,none
625,16O,38.89,37.02,2.71,false,0,none
626,1H,38.63,36.64,1.8699999999999986,false,0,none
627,12C,40.77,38.25,1.789999999999999,false,0,none
628,1H,40.56,37.83,0.7799999999999994,false,0,none
629,1H,41.08,39.31,1.7499999999999991,false,0,none
630,16O,41.73,37.4,2.5000000000000018,false,0,none
631,1H,41.28000000000001,36.71,3.0000000000000018,false,0,none
632,12C,38.05,23.47,8.759999999999998,false,0,none
633,1H,38.51,22.46,8.82,false,0,none
634,1H,37.77,23.629999999999995,7.690000000000001,false,0,none
635,16O,39.01,24.420000000000005,9.02,false,0,none
636,1H,39.17,25.1,8.36,false,0,none
637,12C,36.74,23.55,9.67,false,0,none
638,1H,36.46,24.620000000000005,9.63,false,0,none
639,16O,37.03,23.22,11.03,false,0,none
640,1H,37.40999999999999,23.99,11.44,false,0,none
641,12C,35.54,22.88,8.99,false,0,none
642,1H,34.59,23.260000000000005,9.43,false,0,none
643,1H,35.41,23.08,7.910000000000003,false,0,none
644,16O,35.64,21.46,9.080000000000002,false,0,none
645,1H,35.34,21.23,9.96,false,0,none
646,12C,12.29,7.480000000000003,16.78,false,0,none
647,1H,11.349999999999998,7.139999999999998,16.3,false,0,none
648,1H,11.97,8.210000000000003,17.56,false,0,none
649,16O,13,8.200000000000001,15.79,false,0,none
650,1H,13.02,7.730000000000001,14.95,false,0,none
651,12C,13.1,6.260000000000001,17.18,false,0,none
652,1H,14.14,6.589999999999999,17.38,false,0,none
653,16O,13.07,5.260000000000001,16.09,false,0,none
654,1H,13.94,4.889999999999999,15.91,false,0,none
655,12C,12.44,5.680000000000001,18.44,false,0,none
656,1H,12.14,6.46,19.18,false,0,none
657,1H,11.47,5.1899999999999995,18.2,false,0,none
658,16O,13.35,4.700000000000002,19.049999999999997,false,0,none
659,1H,13,3.860000000000001,18.750000000000004,false,0,none
660,12C,19.92,46.11,6.400000000000002,false,0,none
661,1H,18.91,45.66,6.290000000000002,false,0,none
662,1H,20.53,45.47,7.070000000000001,false,0,none
663,16O,19.84,47.43,6.97,false,0,none
664,1H,18.93,47.55,7.23,false,0,none
665,12C,20.62,46.17,5.039999999999999,false,0,none
666,1H,21.51,46.83,5.169999999999997,false,0,none
667,16O,19.74,46.74,4.080000000000003,false,0,none
668,1H,20.14,47.57,3.849999999999998,false,0,none
669,12C,21.16,44.82,4.6899999999999995,false,0,none
670,1H,21.65,44.89,3.7000000000000015,false,0,none
671,1H,21.95,44.45,5.370000000000001,false,0,none
672,16O,20.06,43.9,4.700000000000002,false,0,none
673,1H,19.46,44.08,3.9700000000000015,false,0,none
674,12C,21.96,48.51,16.5,false,0,none
675,1H,21.69,47.44,16.66,false,0,none
676,1H,22.95,48.59,16.01,false,0,none
677,16O,22.11,49.29,17.69,false,0,none
678,1H,21.28,49.16,18.15,false,0,none
679,12C,20.88,49,15.65,false,0,none
680,1H,20.99,50.10000000000001,15.58,false,0,none
681,16O,19.57,48.92,16.22,false,0,none
682,1H,19.38,49.76,16.65,false,0,none
683,12C,20.88,48.7,14.18,false,0,none
684,1H,20.6,49.63,13.64,false,0,none
685,1H,21.88,48.33,13.85,false,0,none
686,16O,20.010000000000005,47.65,13.69,false,0,none
687,1H,19.13,48.01,13.63,false,0,none
688,12C,8.17,40.65,13.02,false,0,none
689,1H,8.43,40.48,11.96,false,0,none
690,1H,8.61,41.63,13.31,false,0,none
691,16O,8.77,39.589999999999996,13.81,false,0,none
692,1H,9,38.79,13.33,false,0,none
693,12C,6.65,40.71,13.15,false,0,none
694,1H,6.35,41.53,12.459999999999999,false,0,none
695,16O,6.329999999999997,41.15,14.54,false,0,none
696,1H,6.899999999999999,40.66,15.14,false,0,none
697,12C,6.07,39.44,12.79,false,0,none
698,1H,6.340000000000001,38.89999999999999,11.86,false,0,none
699,1H,6.1800000000000015,38.73,13.64,false,0,none
700,16O,4.630000000000002,39.72,12.64,false,0,none
701,1H,4.170000000000001,38.97,12.25,false,0,none
702,12C,44.24,44.21,32.03,false,0,none
703,1H,43.52,45.01,31.76,false,0,none
704,1H,44.29,43.41,31.26,false,0,none
705,16O,43.86,43.8,33.3,false,0,none
706,1H,43.4,44.61,33.53,false,0,none
707,12C,45.64,44.83,32.1,false,0,none
708,1H,45.53,45.74,32.74,false,0,none
709,16O,46.029999999999994,45.14,30.72,false,0,none
710,1H,46.660000000000004,45.86000000000001,30.64,false,0,none
711,12C,46.71,43.93,32.67,false,0,none
712,1H,47.73,44.36,32.59,false,0,none
713,1H,46.72,43.90999999999999,33.78,false,0,none
714,16O,46.65,42.56,32.11,false,0,none
715,1H,46.41,42.67999999999999,31.18,false,0,none
716,12C,19.84,44.45,27.5,false,0,none
717,1H,20.33,44.7,26.53,false,0,none
718,1H,19.219999999999995,45.3,27.870000000000005,false,0,none
719,16O,20.83,44.1,28.46,false,0,none
720,1H,21.63,44.52,28.13,false,0,none
721,12C,19.07,43.26,27.1,false,0,none
722,1H,18.68,42.78,28.02,false,0,none
723,16O,19.87,42.279999999999994,26.410000000000004,false,0,none
724,1H,20.509999999999998,41.96,27.05,false,0,none
725,12C,17.79,43.64,26.33,false,0,none
726,1H,17.19,42.73,26.11,false,0,none
727,1H,17.16,44.26,27.01,false,0,none
728,16O,18.13,44.29,25.09,false,0,none
729,1H,18.81,43.78,24.64,false,0,none
730,12C,3.459999999999998,14.39,4.499999999999999,false,0,none
731,1H,3.9199999999999986,14.350000000000001,3.4899999999999993,false,0,none
732,1H,4.109999999999999,14.86,5.260000000000001,false,0,none
733,16O,3.1799999999999993,12.97,4.860000000000001,false,0,none
734,1H,2.599999999999999,12.659999999999998,4.149999999999999,false,0,none
735,12C,2.139999999999999,15.12,4.419999999999999,false,0,none
736,1H,1.7099999999999993,14.96,5.429999999999999,false,0,none
737,16O,1.2,14.599999999999998,3.4199999999999986,false,0,none
738,1H,1.47,15.15,2.67,false,0,none
739,12C,2.329999999999999,16.64,4.250000000000001,false,0,none
740,1H,1.4099999999999981,17.16,3.9099999999999997,false,0,none
741,1H,2.67,17.11,5.199999999999998,false,0,none
742,16O,3.3799999999999986,16.91,3.229999999999998,false,0,none
743,1H,3.4199999999999986,17.86,3.0999999999999996,false,0,none
744,12C,27.48,20.53,25.34,false,0,none
745,1H,28.21,19.779999999999998,24.97,false,0,none
746,1H,26.54,20,25.62,false,0,none
747,16O,27.09,21.45,24.33,false,0,none
748,1H,27.89,21.52,23.81,false,0,none
749,12C,28.12,21.19,26.610000000000003,false,0,none
750,1H,27.4,22.02,26.78,false,0,none
751,16O,29.41,21.72,26.49,false,0,none
752,1H,29.95,21.1,26.01,false,0,none
753,12C,28.09,20.22,27.82,false,0,none
754,1H,27.33,19.43,27.639999999999997,false,0,none
755,1H,29.07,19.71,27.94,false,0,none
756,16O,27.75,20.92,29.07,false,0,none
757,1H,28.49,21.53,29.12,false,0,none
758,12C,51.67,37.22,51,false,0,none
759,1H,51.78,38.33,51.01,false,0,none
760,1H,50.58,37.17,50.8,false,0,none
761,16O,51.99000000000001,36.68,52.25,false,0,none
762,1H,52.04,37.43,52.84,false,0,none
763,12C,52.48,36.61,49.89,false,0,none
764,1H,52.68,35.56,50.21,false,0,none
765,16O,53.72,37.3,49.6,false,0,none
766,1H,53.53,38.24,49.66,false,0,none
767,12C,51.62,36.48,48.7,false,0,none
768,1H,52.1,35.86,47.91,false,0,none
769,1H,50.71,35.93,49.02,false,0,none
770,16O,51.23,37.76,48.150000000000006,false,0,none
771,1H,51.88,38.14,47.55,false,0,none
772,12C,31.17,40.52,43.41,false,0,none
773,1H,30.66,41.31,44.01,false,0,none
774,1H,31.58,39.68,43.99,false,0,none
775,16O,32.15,41.11,42.55,false,0,none
776,1H,31.719999999999995,41.47,41.77,false,0,none
777,12C,30.04,39.95,42.63,false,0,none
778,1H,30.45,39.28,41.849999999999994,false,0,none
779,16O,29.36,40.97,41.849999999999994,false,0,none
780,1H,29.21,40.6,40.98,false,0,none
781,12C,29.13,39.15,43.540000000000006,false,0,none
782,1H,29.78,38.52,44.19,false,0,none
783,1H,28.58,39.75,44.3,false,0,none
784,16O,28.31,38.25,42.81,false,0,none
785,1H,28.34,37.37,43.19,false,0,none
786,12C,26.21,21.33,20.45,false,0,none
787,1H,27.21,20.86,20.47,false,0,none
788,1H,26.17,21.95,19.52,false,0,none
789,16O,26.13,22.299999999999997,21.539999999999996,false,0,none
790,1H,26.25,21.84,22.37,false,0,none
791,12C,25.13,20.24,20.46,false,0,none
792,1H,24.13,20.709999999999997,20.53,false,0,none
793,16O,25.27,19.37,21.58,false,0,none
794,1H,26.09,18.92,21.339999999999996,false,0,none
795,12C,25.06,19.47,19.12,false,0,none
796,1H,24.43,18.56,19.1,false,0,none
797,1H,24.68,20.15,18.33,false,0,none
798,16O,26.39,19.07,18.76,false,0,none
799,1H,26.37,18.2,18.36,false,0,none
800,12C,25.43,38.99000000000001,15.45,false,0,none
801,1H,25.13,37.97,15.78,false,0,none
802,1H,24.86,39.4,14.599999999999998,false,0,none
803,16O,26.79,38.79,15.01,false,0,none
804,1H,27.23,39.64,15.05,false,0,none
805,12C,25.39,40.09,16.46,false,0,none
806,1H,24.32,40.34,16.65,false,0,none
807,16O,25.89,41.26,15.88,false,0,none
808,1H,25.57,41.92,16.5,false,0,none
809,12C,26.03,39.78,17.89,false,0,none
810,1H,25.6,38.84,18.29,false,0,none
811,1H,27.140000000000004,39.74,17.84,false,0,none
812,16O,25.71,40.86,18.78,false,0,none
813,1H,26.25,41.6,18.47,false,0,none
814,12C,47,43.13,43.01,false,0,none
815,1H,47.48,42.64,42.14,false,0,none
816,1H,46.25,42.34000000000001,43.19,false,0,none
817,16O,46.290000000000006,44.28,42.67,false,0,none
818,1H,45.56,44.16,43.27,false,0,none
819,12C,48.03,43.38,44.18,false,0,none
820,1H,48.43,42.38,44.43,false,0,none
821,16O,47.38000000000001,44.01,45.32,false,0,none
822,1H,48.05,43.8,45.97,false,0,none
823,12C,49.32,44.15,43.60000000000001,false,0,none
824,1H,49.72,43.76,42.63,false,0,none
825,1H,48.980000000000004,45.19,43.4,false,0,none
826,16O,50.37,44.13999999999999,44.56999999999999,false,0,none
827,1H,50.34,44.99999999999999,44.99999999999999,false,0,none
828,12C,34.15,4.940000000000001,19.019999999999996,false,0,none
829,1H,35.03,5.290000000000001,19.6,false,0,none
830,1H,33.35,4.970000000000002,19.8,false,0,none
831,16O,34.11,3.52,18.68,false,0,none
832,1H,35.02,3.3900000000000015,18.39,false,0,none
833,12C,33.93,5.77,17.81,false,0,none
834,1H,33.14,5.27,17.22,false,0,none
835,16O,35.03,5.830000000000001,16.87,false,0,none
836,1H,35.66,6.42,17.29,false,0,none
837,12C,33.43,7.219999999999998,18.12,false,0,none
838,1H,32.6,7.249999999999998,18.86,false,0,none
839,1H,34.25,7.749999999999999,18.66,false,0,none
840,16O,33,7.990000000000002,16.99,false,0,none
841,1H,33.5,7.540000000000001,16.3,false,0,none
842,12C,39.87,39.81,43.89,false,0,none
843,1H,39.26,38.96000000000001,44.29,false,0,none
844,1H,39.66,39.89,42.8,false,0,none
845,16O,41.3,39.48,43.99,false,0,none
846,1H,41.68000000000001,40.09,43.35,false,0,none
847,12C,39.63,41.08,44.76,false,0,none
848,1H,40.42000000000001,41.82,44.53,false,0,none
849,16O,39.57,40.71,46.15,false,0,none
850,1H,39.32,39.790000000000006,46.260000000000005,false,0,none
851,12C,38.33,41.72,44.3,false,0,none
852,1H,38.15,42.61,44.93999999999999,false,0,none
853,1H,38.54,42.050000000000004,43.25,false,0,none
854,16O,37.2,40.78999999999999,44.32,false,0,none
855,1H,36.76,40.86,45.18,false,0,none
856,12C,40.32999999999999,36.91,39.83,false,0,none
857,1H,39.27,37.23,39.81,false,0,none
858,1H,40.72999999999999,37.68,40.53,false,0,none
859,16O,40.86,37.1,38.46999999999999,false,0,none
860,1H,40.17,37.59,38.01,false,0,none
861,12C,40.52,35.46,40.32999999999999,false,0,none
862,1H,41.61,35.24,40.3,false,0,none
863,16O,39.760000000000005,34.54,39.589999999999996,false,0,none
864,1H,39.05,35.08,39.23,false,0,none
865,12C,40.11,35.42,41.82,false,0,none
866,1H,40.08,34.45,42.37,false,0,none
867,1H,40.94,36.04,42.21,false,0,none
868,16O,38.86,36.04,42.12,false,0,none
869,1H,38.67,35.62,42.96,false,0,none
870,12C,21.69,39.69,22.23,false,0,none
871,1H,22.45,40.5,22.24,false,0,none
872,1H,22.08,38.93000000000001,21.51,false,0,none
873,16O,20.440000000000005,40.190000000000005,21.85,false,0,none
874,1H,19.79,39.98,22.530000000000005,false,0,none
875,12C,21.52,38.88,23.53,false,0,none
876,1H,22.51,38.64,23.96,false,0,none
877,16O,21,37.61,23.27,false,0,none
878,1H,21.739999999999995,37,23.19,false,0,none
879,12C,20.7,39.559999999999995,24.52,false,0,none
880,1H,20.77,39.03,25.49,false,0,none
881,1H,21.08,40.53,24.9,false,0,none
882,16O,19.3,39.74,24.22,false,0,none
883,1H,18.77,39.45,24.97,false,0,none
884,12C,43.86,28.68,1.190000000000001,false,0,none
885,1H,42.95,28.44,0.610000000000001,false,0,none
886,1H,43.83,28.070000000000004,2.110000000000002,false,0,none
887,16O,43.87,30.07,1.5700000000000018,false,0,none
888,1H,43.15,30.14,2.2000000000000006,false,0,none
889,12C,45.09000000000001,28.300000000000004,0.42999999999999955,false,0,none
890,1H,45.89000000000001,28.999999999999996,0.7399999999999994,false,0,none
891,16O,44.88,28.58,-0.9399999999999988,false,0,none
892,1H,45.47,29.3,-1.190000000000001,false,0,none
893,12C,45.66,26.86,0.6400000000000019,false,0,none
894,1H,46.65,26.84,0.1299999999999985,false,0,none
895,1H,45.7,26.7,1.7400000000000002,false,0,none
896,16O,44.81,25.88,-0.04999999999999879,false,0,none
897,1H,45.1,25.99,-0.9600000000000007,false,0,none
898,12C,51.27,32.74,25.49,false,0,none
899,1H,50.39,33.34,25.17,false,0,none
900,1H,50.94,32.43,26.5,false,0,none
901,16O,52.53,33.46,25.72,false,0,none
902,1H,52.589999999999996,34,24.93,false,0,none
903,12C,51.48,31.56,24.52,false,0,none
904,1H,52.45,31.14,24.86,false,0,none
905,16O,51.67,32.03,23.17,false,0,none
906,1H,51.32,32.92,23.09,false,0,none
907,12C,50.53,30.3,24.57,false,0,none
908,1H,51.02,29.36,24.24,false,0,none
909,1H,50.34,30.28,25.66,false,0,none
910,16O,49.35,30.54,23.8,false,0,none
911,1H,49.70000000000001,30.63,22.91,false,0,none
912,12C,50.69,53.7,38.36,false,0,none
913,1H,49.82,53,38.38,false,0,none
914,1H,51.05,53.93,37.33,false,0,none
915,16O,51.69,52.989999999999995,39.08,false,0,none
916,1H,52.32,52.589999999999996,38.46999999999999,false,0,none
917,12C,50.28,55.01,39.05,false,0,none
918,1H,49.49,55.49,38.43,false,0,none
919,16O,51.46,55.85,39.12,false,0,none
920,1H,51.24,56.71,38.75,false,0,none
921,12C,49.69,54.77,40.41,false,0,none
922,1H,48.86,54.05,40.24,false,0,none
923,1H,50.43,54.35,41.13,false,0,none
924,16O,49.07,55.98,40.78999999999999,false,0,none
925,1H,49.69,56.339999999999996,41.44,false,0,none
926,12C,27.13,40.77,6.979999999999999,false,0,none
927,1H,26.879999999999995,39.730000000000004,7.299999999999997,false,0,none
928,1H,27.19,40.75,5.88,false,0,none
929,16O,28.469999999999995,41.1,7.3500000000000005,false,0,none
930,1H,28.82,41.449999999999996,6.530000000000001,false,0,none
931,12C,26.07,41.71,7.47,false,0,none
932,1H,26.580000000000002,42.69,7.58,false,0,none
933,16O,25.650000000000002,41.15,8.770000000000001,false,0,none
934,1H,25.97,41.8,9.4,false,0,none
935,12C,24.94,41.96,6.42,false,0,none
936,1H,25.57,42.32,5.57,false,0,none
937,1H,24.420000000000005,41.03,6.100000000000001,false,0,none
938,16O,24.1,42.98,6.979999999999999,false,0,none
939,1H,23.659999999999997,42.52,7.709999999999999,false,0,none
940,12C,20.77,32.06,5.079999999999999,false,0,none
941,1H,21.86,32.11,5.320000000000002,false,0,none
942,1H,20.32,32.92,5.619999999999999,false,0,none
943,16O,20.14,30.889999999999997,5.659999999999999,false,0,none
944,1H,20.67,30.1,5.560000000000001,false,0,none
945,12C,20.640000000000004,32.05,3.609999999999999,false,0,none
946,1H,21.05,33.01,3.2199999999999993,false,0,none
947,16O,19.249999999999996,32.2,3.1799999999999993,false,0,none
948,1H,18.64,31.83,3.820000000000001,false,0,none
949,12C,21.3,30.87,2.930000000000001,false,0,none
950,1H,22.299999999999997,30.82,3.4099999999999993,false,0,none
951,1H,20.68,29.98,3.149999999999998,false,0,none
952,16O,21.43,31.089999999999996,1.5499999999999998,false,0,none
953,1H,20.52,31.14,1.2700000000000007,false,0,none
954,12C,31.1,44.55,18.94,false,0,none
955,1H,30.28,45.04,19.51,false,0,none
956,1H,31.18,45.09000000000001,17.98,false,0,none
957,16O,30.73,43.16,18.83,false,0,none
958,1H,31.289999999999996,42.79,18.14,false,0,none
