signal_0,signal_1
-0.4214276105165571+0.9068617825569927i,0.00024834730479722484-0.0005222710707996934i
-0.558030392805732-0.8298191095598427i,0.00031782475029459373+0.00048177536729937244i
0.9988364887323388-0.04822514996483372i,-0.0005755806149717229+0.000022682243532205162i
-0.47549144094916596+0.8797201150195915i,0.0002778200227840652-0.0005032998920356259i
-0.5068328137849643-0.8620429792122675i,0.00028640102670149083+0.0004971466968633001i
0.9999248506768386+0.01225939479425225i,-0.0005724778044759832-0.000012092597194068174i
-0.5278151764210255+0.8493590508492113i,0.0003059150770546482-0.0004826894505141641i
-0.4537804438299099-0.8911121400999598i,0.0002542892291529809+0.0005104947051054275i
0.9973539171716077+0.07269907686094063i,-0.0005672917420053613-0.00004640969471423964i
-0.5782073345165278+0.8158896985104014i,0.00033254298574027366-0.0004605365539333001i
-0.399067431845671-0.916920211569928i,0.00022161826010988145+0.000521793014330522i
0.9911330967298856+0.13287271293827588i,-0.0005600665176871527-0.0000801453531868481i
-0.6264835015642718+0.7794345414683976i,0.00035762091440866354-0.00043694277115475106i
-0.3428940039744642-0.9393727471568601i,0.0001885176510045677+0.0005310233835141334i
0.9812851548846471+0.1925600933434427i,-0.0005508534938576414-0.00011317954566383898i
-0.672467007511953+0.7401269899522058i,0.00038107292017149373-0.0004120139835400926i
-0.2854657308538733-0.9583875802166522i,0.00015511705298303365+0.0005381756847298937i
0.9678461308765209+0.25154278788069534i,-0.0005397110216305456-0.00014539633667610144i
-0.7159895724629322+0.6981108927304213i,0.0004028301659171506-0.00038585992448187366i
-0.22699277531654305-0.9738951246210616i,0.00012154573301940935+0.0005432478479679139i
0.9508652057656376+0.30960494520212833i,-0.0005267041332596577-0.00017668428388558537i
-0.7568919225084356+0.6535400106864725i,0.00042283110415460067-0.0003585937090967383i
-0.1676891232844075-0.9858386294130724i,0.00008793207734799528+0.0005462457749230193i
0.9304045224500559+0.3665340827309722i,-0.000511904211795976-0.00020693681744303474i
-0.795024372601704+0.6065774541197784i,0.00044102163008273045-0.0003303313560651871i
-0.10777180067205572-0.9941743864910408i,0.00005440310410629747+0.0005471832224500515i
0.9065389582494269+0.4221218642566299i,-0.0004953886396140642-0.00023605259579562835i
-0.8302473743410217+0.5573950858320562i,0.00045735520362756376-0.0003011913036116944i
-0.04746007916502498-0.9988718905615881i,0.00002108398702448351+0.0005460816564979011i
0.879355850886139+0.4761648623557949i,-0.0004772404274496977-0.0002639358367976812i
-0.8624320266569756+0.5061728921832269i,0.00047179294031813777-0.00027129392162024234i
0.01302532622045921-0.9999139507758843i,-0.000011902408069224005+0.0005429700774436017i
0.8489546788667379+0.5284653028495145i,-0.00045754782565086944-0.00029049662309038604i
-0.8914605475350488+0.4530983244185832i,0.0004843036709984896-0.00024076102187293527i
0.0734630648597191-0.9972967536407744i,-0.00004443597222890114+0.0005378848178529801i
0.815446697433287+0.5788317885718033i,-0.0004364039193964846-0.00031565118083207345i
-0.9172267050472426+0.39836561267768344i,0.0004948639704994155-0.0002097153683843905i
0.13363196056790905-0.9910298769745285i,-0.00007639978623728541+0.0005308693137933009i
0.7789545314169294+0.6270799998011277i,-0.00041390620968174177-0.00033932213097829367i
-0.9396362061153417+0.3421750551953993i,0.000503458155516884-0.00017828018978165297i
0.19331182100993044-0.9811362548561363i,-0.00010768053578141373+0.0005219738509175933i
0.7396117264836336+0.6730333687914809i,-0.0003901561819057456-0.0003614387124310706i
-0.958607041583112+0.2847322852963394i,0.0005100782520657136-0.00014657869564858918i
0.2522842435098754-0.9676520936964221i,-0.0001381689075103418+0.0005112552866275969i
0.6975622604143723+0.7165237259345536i,-0.0003652588639258709-0.00038193697649801194i
-0.9740697863346157+0.22624751886513628i,0.0005147239329954461-0.00011473359871547051i
0.3103334143110866-0.9506267397381195i,-0.00016775996462131115+0.0004987767497040457i
0.6529600162082336+0.7573919151883259i,-0.0003393223754642621-0.0004007599522240155i
-0.9859678533603381+0.16693478504652653i,0.0005174024261704597-0.0000828666447293778i
0.3672468983618842-0.9301224984698004i,-0.00019635350071906988+0.0004846073188674213i
0.605968218936691+0.795488376519875i,-0.00031245747076460664-0.0004178577822810795i
-0.9942577008413594+0.10701114299053954i,0.0005181283940276601-0.00005109815178822589i
0.4228164167366834-0.9062144066145286i,-0.00022385437079544134+0.00046882168180039844i
0.556758838409891+0.8306736932309076i,-0.0002847770764028045-0.00043318782922413784i
-0.9989089914937227+0.04669588750916459i,0.0005169237853324148-0.000019546560862563575i
0.4768386088474718-0.878989957527657i,-0.0002501727982820936+0.00045149977622418064i
0.505511959840957+0.8628191021630411i,-0.0002563958261518271-0.0004467147520426418i
-0.9999047035898746-0.013790253448544301i,0.0005138176600558026+0.000011672000836323662i
0.5291157766562841-0.8485487810086961i,-0.0002752246572382351+0.00043272641467459645i
0.4524151248113951+0.8918069649156999i,-0.000227429594791114-0.0004584105530584669i
-0.9972411932508809-0.07422592656602942i,0.00050884598839392+0.00004244414205486763i
0.579456608165174-0.815002278699009i,-0.00029893172884641313+0.0004125908946699348i
0.39766264494939685+0.9175311983521754i,-0.0001979950327323322-0.00046825459533951573i
-0.9909282077814608-0.1343899632173693i,0.0005020514250422501+0.00007265961375198147i
0.6276768775360183-0.7784732163996135i,-0.00032122193150333205+0.00039118659600187976i
0.34145489083267233+0.9398976628183768i,-0.00016820910330812654-0.0004762335909159254i
-0.9809888499990358-0.19406218884952775i,0.000493483059924751+0.0001022116979825082i
0.6736001192780205-0.7390952748010391i,-0.00034202952390735867+0.0003686105669119289i
0.2839975587181328+0.9588245066535623i,-0.00013818862453741053-0.00048234156019974614i
-0.9674594936873312-0.2530242287267242i,0.0004831961466583458+0.00013099757806864145i
0.7170582740356704-0.6970125602693726i,-0.00036129528066097084+0.000344963100939585i
0.22550091778186843+0.9742424657322883i,-0.00010804981714140038-0.0004865797631208159i
-0.9503896504839398-0.31106030708824445i,0.00047125181010761755+0.00015891868881038343i
0.757892303613858-0.6523790774788061i,-0.00037896664002283985+0.00032034730624492744i
0.16617904062420924+0.9860951169413826i,-0.00007790786053743779-0.0004889566025994264i
-0.9298417886889769-0.36795803679511957i,0.00045771673445305143+0.00018588104558170854i
0.7959527729894127-0.6053581658206244i,-0.00039499782356140675+0.000294868669216825i
0.10624901985588042+0.994339084664322i,-0.00004787645848531472-0.0004894875010808442i
-0.905891104657913-0.42350919657590125i,0.0004426628332575817+0.00021179555125844053i
0.8311003971791528-0.5561219016511345i,-0.000409349927578271+0.00026863461417926513i
0.04593017363222157+0.9989441995173743i,-0.00001806741600073219-0.0004881947509566063i
-0.878625247615184-0.4775104930271524i,0.00042616690307095787+0.00023657828002599584i
0.8632065509631466-0.5048504685660538i,-0.00042199098628526425+0.00024175406100187069i
-0.014556756957137484+0.999893608756593i,0.00001140977091385618-0.00048510733979327574i
-0.8481439988956488-0.5297643045800542i,0.00040831026215917425+0.00026015073722044415i
0.8921537395978143-0.4517314980058791i,-0.00043289600683362616+0.0002143369824074941i
-0.07499041570592685+0.9971838379516287i,0.0000404483112420837-0.00048026075137958413i
-0.8145589067877257-0.580079404710532i,0.00038917837598707866+0.0002824400944633232i
0.9178360287962621-0.3969593826053438i,-0.0004420469764062807+0.00018649396274861263i
-0.13514964135994972+0.9908248037006524i,0.00006894449922691368-0.0004736967436886638i
-0.7779928783145317-0.6282716617462654i,0.0003688604711157064+0.0003033793994596926i
0.9401594324023084-0.34073456479980235i,-0.00044943284169431417+0.00015833575999697855i
-0.19481427697235498+0.9808397773398616i,0.00009679807762171685-0.0004654631049316367i
-0.7385797294469281-0.6741647127095811i,0.0003474491392023864+0.0003229077599392801i
0.959042256339479-0.2832628032919433i,-0.0004550494611867929+0.00012997287265617454i
-0.2537659755835771+0.9672652997803799i,0.00012391258268185698-0.000455613388952986i
-0.6964636953944958-0.7175906087302618i,0.00032503993281085336+0.00034097050133123245i
0.974415397576265-0.2247544200632442i,-0.000458899530807634+0.00010151511326581897i
-0.3117889992774969+0.9501510477842008i,0.00015019566974872894-0.00044420663128638005i
-0.6517989027665732-0.7583904296663306i,0.0003017309547503675+0.00035751929787470113i
0.9862225970135606-0.16542353068578497i,-0.00046099248353424706+0.00007307119011867615i
-0.36867100868962616+0.9295596521685627i,0.00017555941837076755-0.00043130704725107574i
-0.6047488055350113-0.7964148656835648i,0.0002776224426678983+0.00037251227697846667i
0.9944206453688207-0.1054872607511482i,-0.0004613443637302961+0.00004474829875854246i
-0.42420384007804884+0.9055664686040357i,0.00019992061600220757-0.0004169837135249438i
-0.5554855868627915-0.8315247636654098i,0.0002528163506147222+0.00038591409675334005i
0.9989795413034904-0.04516495128393973i,-0.0004599776770178873+0.000016651724767515087i
-0.4781842671133773+0.8782593018451081i,0.00022320101941886871-0.0004013102346786309i
-0.5041895289875411-0.8635916364536635i,0.00022741592929994604+0.00039769599675091053i
0.9998826012150288+0.015322643952225785i,-0.0004569212166032863-0.000011115540713350076i
-0.5304147445998985+0.8477380844024711i,0.0002453275930913903-0.0003843643961977809i
-0.4510483534659217-0.8924981330563317i,0.0002015253067264755+0.00040783582204991176i
0.9971265202917341+0.07575416631875584i,-0.0004522098670539462-0.00003845317135584837i
-0.5807041314062062+0.814114510832916i,0.0002662327238592903-0.0003662278055557071i
-0.3962565341932957-0.9181384681018938i,0.00017524907088277753+0.00041631802093793156i
0.9907213846069345+0.13590846237969573i,-0.00044588438660348427-0.00006526386060915642i
-0.628868389959711+0.7775116289851938i,0.00028585441135331474-0.0003469855229273318i
-0.3400145857127325-0.9404188089683618i,0.0001486918561336204+0.00042313361653970895i
0.9806906342082906+0.19556539322838984i,-0.0004379911691342426-0.00009145366003637165i
-0.674731259745168+0.7380633896976996i,0.00030413643371914343-0.0003267256831569906i
-0.2825283294178395-0.9592576191704074i,0.00012195793491721745+0.0004282801528445305i
0.967070977337279+0.2545066401014008i,-0.00042858198705512425-0.00011693229988527598i
-0.7181249023425182+0.6959141565958915i,0.0003210284883008961-0.0003055391106076596i
-0.22400814033479316-0.9745859567479015i,0.0000951508163143686+0.00043176161568324236i
0.9499122560927851+0.3125165033314861i,-0.00041771371635382343-0.0001416134908420167i
-0.7588905156434711+0.6512181777833799i,0.00033648630704916576-0.0002835189285269759i
-0.16466817724003407-0.9863477265639029i,0.00006837285300684219+0.00043358832929949164i
0.9292772640304097+0.3693826917158064i,-0.00040544804515876067-0.0001654152060062827i
-0.7968789149990669+0.6041390213600674i,0.00035047174652343187-0.00026076016456671726i
-0.10472559893105593-0.9944998855887832i,0.00004172485808908637+0.0004337768292509103i
0.9052415163650077+0.4248970994106179i,-0.0003918511671953284-0.00018825994221906037i
-0.8319510791714679+0.5548489768331046i,0.0003629528524635144-0.00023735935408675086i
-0.04439976951840685-0.9990126004192423i,0.000015305733138180095+0.0004323497124621143i
0.87789297361741+0.47885656750934436i,-0.000376993461564618-0.00021007495996913392i
-0.8639786590920192+0.5035284246112357i,0.00037390389900846715-0.00021341414286251448i
0.016088544352808154-0.9998693564557608i,-0.000010787891116836109+0.00042933546533347903i
0.8473317197166674+0.5310636275169851i,-0.0003609491603096292-0.00023079250120125103i
-0.8928444475637587+0.4503651758899177i,0.0003833054027425409-0.0001890228907961993i
0.07651798141410132-0.9970670183389463i,-0.00003646200025364337+0.0004247682708869008i
0.813669595735825+0.5813272240000571i,-0.00034379600526435416-0.00025034998444762436i
-0.918442808189454+0.39555378534294994i,0.00039114411184819396-0.00016428427820695568i
0.13666739586084026-0.9906158414236026i,-0.00006162552654384811+0.00041868779600200427i
0.7770297906015948+0.6294634137674846i,-0.0003256148957050876-0.00026869017680373976i
-0.9406800619554794+0.3392948391358671i,0.0003974129707432197-0.00013929691624435818i
0.19631666665098202-0.9805394342485343i,-0.00008619066314589907+0.00041113895986311804i
0.7375463902757535+0.6752960390237337i,-0.00030648952834081816-0.0002857613423700363i
-0.9594748300568018+0.28179422086666017i,0.0004021110606736184-0.00011415896293227905i
0.25524750305361554-0.966874672139425i,-0.00011007316106160673+0.0004021716847991711i
0.6953638870580692+0.7186573720307416i,-0.0002865060311901011-0.00030151736688123325i
-0.9747583317084791+0.2232623581201683i,0.0004052435168253847-0.00008896774630751088i
0.3132442434993524-0.9496715622609733i,-0.00013319260789780685+0.0003918406307540489i
0.650636650806498+0.7593887289194519i,-0.0002657525928963992-0.00031591785834579107i
-0.9864746358538161+0.16391345239342983i,0.0004068214226060588-0.00006381939606933672i
0.3700946448091121-0.9289930606121297i,-0.00015547268756151521+0.00038020491467558753i
0.603528364009754+0.7973410504046727i,-0.0002443190890318021-0.00032892822361750215i
-0.9945808658480261+0.10396469521013353i,0.00040686168183129-0.000038808485102789425i
0.4255906589130678-0.9049148416341624i,-0.0001768414201057156+0.00036732781615494487i
0.5542114227796527+0.8323754472780862i,-0.00022229670693030038-0.00034051972092036714i
-0.9990473563683492+0.043635473292855935i,0.00040538686963128103-0.000014027682180050314i
0.47952919421729173-0.8775250212746775i,-0.00019723138103432624+0.0003532764706866652i
0.5028663059553278+0.8643637086831438i,-0.00019977757057768313-0.000350669488444967i
-0.9998577619764024-0.016853434298187635i,0.00040242506296790653+0.00001043258291847453i
0.5317128588318276-0.8469238345210708i,-0.00021657989946743107+0.0003381215519513026i
0.44968091462813903+0.8931887713117752i,-0.00017685436706379364-0.00035936054923066364i
-0.9970091169354691-0.07728066412174914i,0.0003980096517239353+0.00003448444068909048i
0.5819506829402905-0.8132232685834905i,-0.00023482923466213075+0.0003219369445485436i
0.3948498845043198+0.9187451478058553i,-0.000153619976076736-0.00036658179264113463i
-0.9905118460638224-0.1374250784507389i,0.0003921791313920259+0.00005804288849249797i
0.630058817667434-0.7765466530697115i,-0.00025192673047897795+0.0003047994086280949i
0.3385738736218279+0.9409393127956618i,-0.00013016710388584856-0.000372327932832066i
-0.9803897265843633-0.1970665745413992i,0.0003849768784520699+0.00008102608141576365i
0.6758612078871317-0.7370282086517018i,-0.00026782494747934975+0.000286788237879054i
0.28105882802804166+0.9596900451625887i,-0.00010658792322276229-0.00037659944469791947i
-0.9666798011101914-0.2559868901148828i,0.00037645090958092107+0.00010335560645809163i
0.7191902365085778-0.6948125558755665i,-0.0002824817724345298+0.0002679849123456707i
0.22251522810561708+0.9749287252735844i,-0.00008297372042614061-0.00037940247786961333i
-0.9494322420845379-0.31397040210352006i,0.0003666536258890651+0.0001249567391706631i
0.7598873378829035-0.6500541859124178i,-0.00029586050512203925+0.00024847274753830905i
0.16315731830461871+0.9865995860995546i,-0.00005941455116805912-0.0003807487494168862i
-0.9287101681711557-0.370804915738706i,0.00035564154342321655+0.00014575868196426366i
0.7978035780853971-0.6029168951869939i,-0.00030792992237906145+0.000228336541303453i
0.10320232309978256+0.9946599172987584i,-0.00003599890602638668-0.00038065541598623974i
-0.9045894132671005-0.4262824410926843i,0.00034347501121267243+0.00016569478338380198i
0.8328001999497507-0.55357318595304i,-0.00031866431947582353+0.00020766221990567026i
0.04286965204216725+0.9990802215183272i,-0.000012813387110419662-0.0003791449261797373i
-0.8771582489832132-0.48019995423241746i,0.0003302179181706375+0.00018470273773610712i
0.8647491308597364-0.502203635009096i,-0.00032804352896337704+0.00018653648475739753i
-0.017619903185639274+0.9998443223419169i,0.00001005760311484605-0.0003762448540488705i
-0.8465170616079075-0.5323601402000486i,0.00031593739018880425+0.00020272476454585283i
0.8935334514400164-0.44899623286491286i,-0.0003360529172398084+0.00016504646121011108i
-0.07804497677231564+0.9969494234884486i,0.000032532159726191264-0.00037198771464276435i
-0.8127779847364413-0.5825721151009633i,0.0003007034787848772+0.00021970776740407776i
0.919047823430876-0.3941456957768684i,-0.0003426833591665341+0.00014327935079227797i
-0.13818443888167414+0.9904061190452975i,0.000054531158950532-0.00036641076261001296i
-0.7760644889100784-0.6306521246569221i,0.00028458884267853205+0.00023560347186375404i
0.9411988751810483-0.33785275317003627i,-0.0003479311911509069+0.00012132208824613225i
-0.19781820489295548+0.980238354698481i,0.00007597852654618183-0.0003595557749086333i
-0.736510929766903-0.676424216667854i,0.000267668423680355+0.0002503685421273629i
0.9599055433478808-0.2803234130546397i,-0.00035179814319390536+0.0000992610046767774i
-0.25672804081608525+0.9664833401017223i,0.00009680149009396005-0.0003514688187288241i
-0.6942620563578435-0.7197208849213936i,0.00025001911828277635+0.00026396467636133125i
0.9750993695543825-0.22176820812514897i,-0.00035429125047988755+0.00007718149808379656i
-0.3146983619344163+0.9491914127050907i,0.00011693081441302865-0.0003422000057776886i
-0.6494724814272719-0.7603836821937303i,0.00023171944633936005+0.0002763586805618024i
0.9867247509174993-0.16240142530097357i,-0.00035542274516135735+0.00005516771249752103i
-0.37151702175226836+0.9284258535415344i,0.00013630101939629365-0.00033180323411500677i
-0.6023061155967131-0.7982638000984434i,0.00021284921821164462+0.00028752252098508994i
0.9947391435308058-0.1024403215283066i,-0.0003552099290628755+0.00003330222688950429i
-0.4269760883600519+0.9042626556454623i,0.00015485057964209425-0.00032033591876275044i
-0.5529355675223203-0.8332226136613314i,0.00019348920174900021+0.0002974333552432002i
0.9991132181569423-0.04210432871294301i,-0.0003536750280963012+0.000011665754970492411i
-0.48087260537581844+0.8767902459508501i,0.00017252210534190107-0.00030785871233976914i
-0.5015415122212701-0.8651321886283241i,0.00017372079044863893+0.00030607354225072704i
0.9998309675600353+0.018385749306321017i,-0.0003508450292427158-0.000009663143071355812i
-0.5330093346785141+0.8461091616866143i,0.00018926250396831626-0.00029443521699592655i
-0.44831202987874413-0.8938757496499439i,0.0001536256741184258+0.0003134306312933019i
0.9968897650853118+0.07880854480497237i,-0.00034675150101558055-0.00003060833590311405i
-0.5831954782148506+0.8123316824535014i,0.00020502312239257316-0.00028013168893729483i
-0.3934419175551687-0.9193481076289678i,0.00013328551333639948+0.00031949733056907615i
0.9903003742715288+0.13894293628364773i,-0.0003414303983740229-0.000051096382528592264i
-0.631247376238297+0.7755814193289386i,0.00021975986914595817-0.00026501673684572324i
-0.3371319763125791-0.9414560446673802i,0.0001127816189663707+0.0003242714556337164i
0.9800869094610403+0.19856885767791962i,-0.0003349218531049993-0.0000710567790668488i
-0.6769891794249254+0.7359928625035413i,0.0002334333166253133-0.00024916101550248994i
-0.27958827636891015-0.9601186552038705i,0.00009219463795047036+0.0003277558582555538i
0.9662867475516538+0.257468103705645i,-0.0003272699507375387-0.00009042219004816892i
-0.7202534924064693+0.6937108891047353i,0.0002460087831272835-0.00023263691592621526i
-0.2210214029694399-0.9752676420934652i,0.000071604246555895+0.0003299583362601557i
0.9489503912132254+0.31542512840464976i,-0.0003185224950923437-0.0001091286635226992i
-0.7608819863655268+0.6488902330086482i,0.00025745639468061716-0.0002155182533306007i
-0.16164568573517069-0.9868475665457671i,0.000051088852205580866+0.0003308915250131399i
0.9281412840695635+0.37222783393844106i,-0.0003087307616043076-0.00012711582935355625i
-0.7987259784510821+0.6016949185805325i,0.0002677511267288544-0.00019787995419746869i
-0.10167841430840219-0.9948160510071349i,0.000030725304970926254+0.00033057277125587905i
0.9039355785219936+0.42766834678326193i,-0.00029794924058518094-0.00014432708014411254i
-0.8336469758939269+0.5522976604159834i,0.000276872825797533-0.00017979774374528092i
-0.041339043165895706-0.9991439342443416i,0.00001058861974929939+0.00032902399007048074i
0.8764218570642524+0.4815437784559736i,-0.0002862353716175625-0.00016070973432855357i
-0.8655171828307601+0.5008792312796442i,0.00028480621136012534-0.00016134783505291196i
0.019151611490324627-0.9998153780621732i,-0.000009248289909823827+0.00032627150580827243i
0.8457008081085797+0.5336569679988281i,-0.00027364927029031346-0.00017621518103478956i
-0.8942199679821989+0.44762780055447315i,0.00029154085819510706-0.00014260662107311076i
0.07957217982550197-0.9968279252644259i,-0.000028714865428049675+0.0003223458778695302i
0.8118848575093406+0.5838172035039562i,-0.0002602534484992483-0.0001907990064093399i
-0.9196502914732058+0.3927382456225576i,0.0002970711596020624-0.00012365037074015976i
0.13970154849073552-0.990192508646189i,-0.00004774314343349249+0.00031728171227117215i
0.7750977571326516+0.6318409200371008i,-0.0002461125295448152-0.00020442110117444413i
-0.9417150892339501+0.3364114386975346i,0.0003013962719180047-0.00010455493034133998i
0.19931966980293908-0.979933410984507i,-0.00006626798183871887+0.0003111174599836531i
0.7354741319776604+0.6775523714064948i,-0.00023129295926216278-0.000217045749268178i
-0.9603336135743634+0.2788535117184986i,0.0003045200408452085-0.00008539543128307966i
0.2582083670249229-0.9660881761738388i,-0.00008422727106092424+0.0003038952030578906i
0.6931589875068292+0.7207842733184957i,-0.00021586271441629556-0.0002286416974982077i
-0.9754377286860288+0.22027510199557093i,0.00030645091016905443-0.00006624600533940709i
0.3161521327986138-0.9487074718315147i,-0.00010156212975576065+0.0002956604295982468i
0.6483071789881725+0.7613784155663061i,-0.00019989100958831975-0.00023918220621883772i
-0.9869721599899985+0.16089058136774673i,0.00030720181350790964-0.00004717950842329214i
0.37293891780949573-0.9278549038760038i,-0.00011821708450908434+0.00028646179866728325i
0.6010828447914396+0.7991862410114301i,-0.00018344800376618656-0.00024864508111897246i
-0.9948946964180295+0.10091727169396755i,0.0003067900497974023-0.0000282672538708934i
0.4283609067960928-0.9036067837565511i,-0.00013414023300537307+0.00027635089623328645i
0.551658805712124+0.8340693892390424i,-0.0001666045078367164-0.0002570126862848273i
-0.9991763448869769+0.04057464954838778i,0.0003052371432676258-0.000009578756174626347i
0.4822152790646374-0.8760518491860227i,-0.00014928339026665168+0.0002653819832917317i
0.5002159325215236+0.865900202897725i,-0.00014943169415351966-0.00026427193877591123i
-0.9998014364010356-0.0199164569696929i,0.000302568688724108+0.000008818513956141497i
0.5343049507257622-0.8452909393989634i,-0.0001636022176316624+0.00025361173730659956i
0.44694248405734416+0.8945621948705862i,-0.00013200080932936599-0.000270414285025124i
-0.9967676833935397-0.08033467637189691i,0.00029881418299176427+0.00002685936238793801i
0.5844392959369515-0.8114366261232739i,-0.00017705633422103885+0.00024109898812802504i
0.3920334182771486+0.9199504745681146i,-0.00011438289137073322-0.00027543565944411805i
-0.9900861880984754-0.14045890390540994i,0.00029400684342474457+0.00004448109145316624i
0.6324348445113133-0.7746128016160017i,-0.00018960941071023883+0.00022790444954748137i
0.33568967879590433+0.9419721317827197i,-0.00009664849223730502-0.00027933642568240104i
-0.9797814019210689-0.20006911070148187i,0.00028818341442477793+0.000061623706245601i
0.67811595333972-0.7349542252708519i,-0.00020122924530772306+0.0002140904476521847i
0.2781174595185949+0.9605465767002166i,-0.00007886740687026434-0.00028212130105334125i
-0.9658910359561372-0.2589471489866548i,0.00028138396294544887+0.00007823010669633311i
0.7213154491692071-0.6926060304566413i,-0.0002118878219105971+0.0001997206471357273i
0.2195274500590193+0.9756058348239589i,-0.00006110840969067616-0.0002837992647017909i
-0.9484659229816669-0.31687755040999016i,0.0002736516639903246+0.00009424626487336249i
0.7618752403853309-0.6477231933914579i,-0.00022156135048409121+0.00018485977671248125i
0.16013406470623065+0.9870947957323222i,-0.00004343899952275292-0.0002843834501462066i
-0.9275698314326609-0.3736483145647581i,0.0002650325771386198+0.00010962138701763338i
0.7996468955596291-0.6004699659962136i,-0.0002302302897836798+0.00016957335476945842i
0.10015465776025922+0.9949714147591968i,-0.000025925153847541796-0.00028389102288282203i
-0.9032792320360372-0.4290516848189404i,0.00025557541515297896+0.00012430805989875127i
0.8344921866449433-0.5510192748031086i,-0.00023787935260988989+0.00015392741637057717i
0.03980872810865882+0.9992068668594192i,-0.000008631093239803352-0.00028234304379062375i
-0.8756830179605852-0.48288490861533917i,0.00024533130574048756+0.00013826238114492305i
0.8662835948307495-0.4995520881187391i,-0.0002444974938548291+0.00013798824270560103i
-0.020682884045218508+0.9997856520960675i,0.000008380943214332078-0.0002797643191227028i
-0.8448821795061211-0.5349509794589187i,0.00023435354754942138+0.00015144407327322907i
0.8949047772072745-0.446256753757762i,-0.00025007788166674284+0.00012182209404867552i
-0.08109880536258512+0.9967056523635772i,0.00002505091077932621-0.00027618323791314025i
-0.8109894345223319-0.5850593578760273i,0.000222697361491321+0.00016381658121794823i
0.9202509925306154-0.39132830977073013i,-0.00025461785212341+0.00010549494726029215i
-0.14121793950063088+0.9899781391391002i,0.00004132115953207193-0.00027163159766723535i
-0.7741288159098229-0.6330266687070938i,0.00021041963848010886+0.0001753471532261884i
0.9422294845307377-0.334967770688532i,-0.0002581188478674203+0.00008907223883156587i
-0.2008202762302469+0.9796277322337344i,0.00005713662180604124-0.0002661444192380342i
-0.7344352177129333-0.6786773721810127i,0.00019757868467766755+0.00018600690506074993i
0.9607598213596159-0.2773813918954797i,-0.0002605863412154602+0.00007261861443092766i
-0.2596876965790416+0.9656923096945822i,0.00007244498606362635-0.0002597597518224365i
-0.6920539014654262-0.7218444063153673i,0.00018423396532846493+0.0001957708675204472i
0.9757741899372775-0.21877991482312342i,-0.00026202974231005007+0.000056197685871273124i
-0.31760477105316526+0.9482228691873533i,0.00008719685670770656-0.0002525184690364032i
-0.647139964595621-0.7623697982915867i,0.00017044584825432225+0.0002046180173568407i
0.9872176441185718-0.15937779572705718i,-0.0002624622929350607+0.00003987179637035863i
-0.3743595480168034+0.9272833413667971i,0.00010134589940918194-0.00024446405705044126i
-0.5998577728363664-0.8001052425676622i,0.00015627534806513394+0.00021253129173398857i
0.9950483057724792-0.09939242086906304i,-0.00026190094666588514+0.00002370179492893086i
-0.42974432934419615+0.902950355917943i,0.00011484897159446434-0.00023564239578395332i
-0.5503803587170042-0.8349126436127832i,0.00014178387212117279+0.0002194975864436717i
0.9992375180380969-0.039043310976691725i,-0.0002603662360710976+0.000007746820600106302i
-0.48355643050563923+0.8753129611243404i,0.00012766623780368467-0.0002261015341697486i
-0.49888878833857203-0.8666646212777106i,0.00012703296925909563+0.00022550773815262134i
0.9997699501964532+0.021448682108388295i,-0.00025788212772463124-0.000007935902629858899i
-0.5355989223058759+0.8444722979895602i,0.00013976126969806094-0.00021589146050842285i
-0.44557149874958224-0.895244976951455i,0.00011208408226588602+0.00023055649101994498i
0.9966436537743566+0.08186218365334488i,-0.0002544758658260726-0.000023291259684964492i
-0.5856813515604328+0.8105412301045276i,0.00015110113056215007-0.00020506386893641917i
-0.39062360834729914-0.9205491187983232i,0.00009699830505353396+0.00023464244808260736i
0.9898700696749729+0.14197610617069606i,-0.0002501778052608671-0.000038266426360054266i
-0.6336204380725377+0.7736439306152193i,0.00016165644421349304-0.00019367192303099414i
-0.33424620282814566-0.9424844445191487i,0.00008183614545243709+0.00023776800786349308i
0.9794739863090299+0.20157045850362823i,-0.00024502123496290075-0.00005281103885086538i
-0.6792407453599787+0.7339154278022404i,0.0001714014482985438-0.0001817700175708902i
-0.27664559930035343-0.9609706802359614i,0.00006665729450327033+0.0002399392867108607i
0.9654934488798717+0.26042715089921475i,-0.0002390421924681442-0.00006687735036639108i
-0.7223753226773364+0.6915011109352689i,0.00018031403201889938-0.00016941353946240038i
-0.21803259125189728-0.9759401742599318i,0.000051520403085497795+0.00024116602742879842i
0.9479796201543433+0.3183307931233111i,-0.00023227927057018066-0.00008042037439805826i
-0.7628663159840603+0.6465561982107275i,0.00018837575839600833-0.00015665862882766017i
-0.15862167713679515-0.9873381446675165i,0.0000364828666768771+0.0002414614948064681i
0.9269965932290231+0.37506948269637236i,-0.00022477341700653824-0.00009339801428268444i
-0.800565545622509+0.5992451687198006i,0.0001955718712451734-0.00014356194123506653i
-0.09863027540282426-0.9951228797787868i,0.00002160061899111715+0.00024084235869840844i
0.9026211569769946+0.4304355803655834i,-0.00021656772811852197-0.00010577117875931836i
-0.8353350485919027+0.5497411605255504i,0.00020189128709040445-0.00013018041203073768i
-0.03827792883331449-0.9992658908042762i,0.0000069279351917023526+0.00023932856534933071i
0.8749425150335289+0.4842264699754112i,-0.0002077072374367629-0.00011750388328323356i
-0.8670475834336945+0.4982253370519152i,0.0002073265723108367-0.00011657102370547665i
